n,strategy_name,order_hash,order_compact,dataset_source,ppo_version,is_ppo,candidate_source,ppo_checkpoint,ppo_seed,predicted_lex_primary_score,predicted_u2_guarded_score,final_v03_score,partial_training_caveat,teacher_metrics_extracted,teacher_validation_status,source_metric_file,u2_range,peeq_max,surface_t_proxy,mises_max,final_step_name,final_frame_time,extracted_field_names,completion_status,odb_extraction_status
40,PPOV02K2_N40_B01_deterministic,bcf2d41b8aa56c9f,"37,35,29,20,24,26,30,25,23,19,17,13,11,9,7,5,3,1,0,2,4,6,8,10,14,16,18,12,15,21,22,28,34,38,36,32,27,31,33,39",ppo_v02K2_batch32,v02K2,True,PPO_v02K2_checkpoint_inference,,,,,0.6336436014802016,,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageM_ODB_teacher_metric_extraction\stageM_v02K2_teacher_metrics.csv,0.0004353335541509,0.164111778140068,581628416.0,579926976.0,,,,,
40,PPOV02K2_N40_B02_top_reward,dbc3f8d62a762a03,"37,35,29,24,20,30,26,25,23,19,17,13,11,9,7,5,3,1,0,2,4,6,8,10,14,18,16,12,15,21,22,28,38,36,34,32,27,31,33,39",ppo_v02K2_batch32,v02K2,True,PPO_v02K2_checkpoint_inference,,,,,0.6367197231137901,,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageM_ODB_teacher_metric_extraction\stageM_v02K2_teacher_metrics.csv,0.0005173283552721,0.1693619191646576,581617024.0,579926912.0,,,,,
40,PPOV02K2_N40_B03_top_reward,fc208f8b833e1113,"37,35,29,20,24,26,30,25,23,19,17,13,11,9,7,5,3,1,0,2,4,6,8,10,14,16,18,12,15,21,22,28,38,36,34,32,31,27,33,39",ppo_v02K2_batch32,v02K2,True,PPO_v02K2_checkpoint_inference,,,,,0.634096997497623,,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageM_ODB_teacher_metric_extraction\stageM_v02K2_teacher_metrics.csv,0.0004007218865353,0.1655736118555069,581264000.0,579926912.0,,,,,
40,PPOV02K2_N40_B04_top_reward,8f5c87772dc094d8,"37,35,29,24,20,30,26,25,23,19,13,11,9,7,5,3,1,0,2,4,6,8,10,14,16,18,12,15,17,21,22,28,34,38,36,32,27,31,33,39",ppo_v02K2_batch32,v02K2,True,PPO_v02K2_checkpoint_inference,,,,,0.6338050270249607,,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageM_ODB_teacher_metric_extraction\stageM_v02K2_teacher_metrics.csv,0.0004919110515402,0.1662325114011764,581498368.0,579926912.0,,,,,
40,PPOV02K2_N40_B05_top_reward,92f11a995b28f49a,"37,35,29,20,24,26,30,25,23,19,17,13,11,9,7,5,3,1,0,2,4,6,8,10,14,16,18,12,15,21,22,28,32,36,38,34,31,27,33,39",ppo_v02K2_batch32,v02K2,True,PPO_v02K2_checkpoint_inference,,,,,0.6335732086201543,,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageM_ODB_teacher_metric_extraction\stageM_v02K2_teacher_metrics.csv,0.0004395487351303,0.1641117632389068,581364544.0,579926912.0,,,,,
40,PPOV02K2_N40_B06_top_reward,f0ff15c3d24ff363,"37,35,29,20,24,30,26,25,23,19,17,13,11,9,7,5,3,1,0,2,4,6,8,10,14,16,18,12,15,21,22,28,34,38,36,32,27,31,33,39",ppo_v02K2_batch32,v02K2,True,PPO_v02K2_checkpoint_inference,,,,,0.6328728053149492,,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageM_ODB_teacher_metric_extraction\stageM_v02K2_teacher_metrics.csv,0.0004298408098293,0.1647935509681701,581621824.0,579926976.0,,,,,
40,PPOV02K2_N40_B07_top_reward,bc7edd1e01172812,"37,35,29,20,24,30,26,25,23,19,17,13,11,9,7,5,3,1,0,2,4,6,8,10,14,18,16,12,15,21,22,28,32,36,38,34,27,31,33,39",ppo_v02K2_batch32,v02K2,True,PPO_v02K2_checkpoint_inference,,,,,0.6325345448912482,,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageM_ODB_teacher_metric_extraction\stageM_v02K2_teacher_metrics.csv,0.0004893169293609,0.1696994602680206,581827264.0,579928064.0,,,,,
40,PPOV02K2_N40_B08_top_reward,7a048ec0093acf89,"37,35,29,26,24,20,30,25,23,19,17,13,11,9,7,5,1,3,6,4,2,0,8,10,14,16,18,12,15,21,22,28,38,36,34,32,27,31,33,39",ppo_v02K2_batch32,v02K2,True,PPO_v02K2_checkpoint_inference,,,,,0.6316184553717522,,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageM_ODB_teacher_metric_extraction\stageM_v02K2_teacher_metrics.csv,0.0004496898109209,0.1644185185432434,581624960.0,579926912.0,,,,,
40,PPOV02K2_N40_B09_diverse_tophalf,0e5e6502c9b3a638,"37,35,29,24,20,30,26,18,23,25,19,17,13,9,11,7,5,3,1,0,2,4,6,8,10,12,16,14,15,21,22,28,34,38,36,32,31,27,33,39",ppo_v02K2_batch32,v02K2,True,PPO_v02K2_checkpoint_inference,,,,,0.5948969612261887,,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageM_ODB_teacher_metric_extraction\stageM_v02K2_teacher_metrics.csv,0.0004904430095393,0.1743402332067489,581630976.0,579926912.0,,,,,
40,PPOV02K2_N40_B10_diverse_tophalf,827cc7b310141cd0,"37,35,29,24,20,30,26,23,25,19,17,11,13,7,5,9,3,1,6,4,0,2,8,10,12,16,18,14,15,21,22,28,32,34,38,36,39,33,31,27",ppo_v02K2_batch32,v02K2,True,PPO_v02K2_checkpoint_inference,,,,,0.5937529263305197,,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageM_ODB_teacher_metric_extraction\stageM_v02K2_teacher_metrics.csv,0.0004211943544305,0.172539547085762,581657472.0,579927040.0,,,,,
40,PPOV02K2_N40_B11_diverse_tophalf,124447de22500cae,"37,29,35,30,20,24,26,25,19,23,17,13,11,9,7,5,1,3,8,4,2,0,6,10,12,14,16,18,15,21,22,28,32,34,38,36,39,33,27,31",ppo_v02K2_batch32,v02K2,True,PPO_v02K2_checkpoint_inference,,,,,0.5951203842664727,,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageM_ODB_teacher_metric_extraction\stageM_v02K2_teacher_metrics.csv,0.0005065298391855,0.1749878078699112,581670208.0,579928064.0,,,,,
40,PPOV02K2_N40_B12_diverse_tophalf,c1b4f84f892876e1,"37,35,29,24,20,26,30,25,23,19,17,13,11,9,5,3,1,7,2,0,4,6,10,8,16,18,14,12,15,21,22,32,28,34,38,36,39,33,31,27",ppo_v02K2_batch32,v02K2,True,PPO_v02K2_checkpoint_inference,,,,,0.6109263579477696,,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageM_ODB_teacher_metric_extraction\stageM_v02K2_teacher_metrics.csv,0.0004638751418042,0.1679124683141708,581730368.0,579926976.0,,,,,
40,PPOV02K2_N40_B13_diverse_tophalf,757185fc9ab5c312,"37,35,29,20,24,26,30,25,23,19,13,11,9,7,3,5,1,0,4,8,2,6,10,14,18,12,16,17,15,21,22,28,32,34,36,38,33,27,31,39",ppo_v02K2_batch32,v02K2,True,PPO_v02K2_checkpoint_inference,,,,,0.5962632570117495,,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageM_ODB_teacher_metric_extraction\stageM_v02K2_teacher_metrics.csv,0.0005955657265985,0.1699908524751663,581530240.0,579928192.0,,,,,
40,PPOV02K2_N40_B14_novelty_tophalf,2529844c8f77a738,"37,35,29,24,20,30,26,25,23,19,17,13,11,9,7,5,3,1,8,2,0,4,6,10,12,14,16,18,15,21,22,28,32,34,36,38,39,33,31,27",ppo_v02K2_batch32,v02K2,True,PPO_v02K2_checkpoint_inference,,,,,0.6070969128420265,,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageM_ODB_teacher_metric_extraction\stageM_v02K2_teacher_metrics.csv,0.0004210928584598,0.1750432401895523,581153472.0,579927040.0,,,,,
40,PPOV02K2_N40_B15_novelty_tophalf,ca785a8ce6fc7d21,"37,35,29,20,30,24,26,25,23,19,17,13,11,9,7,5,3,1,6,2,0,4,8,10,12,14,16,18,15,21,22,28,32,34,36,38,39,33,27,31",ppo_v02K2_batch32,v02K2,True,PPO_v02K2_checkpoint_inference,,,,,0.6016773708922626,,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageM_ODB_teacher_metric_extraction\stageM_v02K2_teacher_metrics.csv,0.0004489098432713,0.1755711436271667,581614272.0,579928064.0,,,,,
40,PPOV02K2_N40_B16_novelty_tophalf,4ecd67bdb89f1edd,"37,35,29,24,20,30,26,25,23,19,17,13,11,9,7,5,3,1,2,0,4,6,8,10,18,12,14,16,15,21,22,28,34,38,36,32,39,33,27,31",ppo_v02K2_batch32,v02K2,True,PPO_v02K2_checkpoint_inference,,,,,0.599704752909095,,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageM_ODB_teacher_metric_extraction\stageM_v02K2_teacher_metrics.csv,0.0005535386426345,0.176300048828125,581688576.0,579927936.0,,,,,
24,PPOV03_N24_B01_top_v03_score,16ad0032681ce615,"23,21,18,12,19,13,22,20,17,16,14,15,10,9,0,5,2,4,11,8,6,7,3,1",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,0.6772725379730041,0.2726226992753601,0.5243637879543723,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0002826827185344,0.1741463392972946,583978176.0,579945024.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED
24,PPOV03_N24_B02_top_v03_score,21fa3998281cd6b7,"17,18,19,23,21,22,20,12,16,15,6,9,11,14,10,7,13,8,4,2,5,0,3,1",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,0.6920377519526854,0.2434864045548914,0.5220529776937478,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0003053205471132,0.1666601449251175,581425728.0,579944384.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED
24,PPOV03_N24_B03_top_v03_score,4b873bac462edf36,"19,17,18,15,21,23,22,14,16,12,20,8,13,9,10,11,6,2,0,3,7,4,5,1",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,0.6886170585653425,0.2519625438670066,0.5216486784290211,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0002758577702479,0.1741457283496856,582342912.0,579945216.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED
24,PPOV03_N24_B04_top_v03_score,43629747c9ed4c03,"19,21,22,23,17,20,11,18,13,15,14,9,12,10,16,7,2,8,4,6,5,3,0,1",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,0.6964262386449817,0.2369671901540492,0.5216026140930075,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0002486355156179,0.1782527267932891,582888896.0,579944448.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED
24,PPOV03_N24_B05_top_v03_score,c5aa1303e0f75254,"23,21,17,19,22,20,18,16,13,12,14,15,10,9,11,8,0,5,7,2,4,1,3,6",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,0.6902960095676429,0.2462282485153425,0.5213811368724849,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0001705887261778,0.1735778599977493,583821184.0,579944576.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED
24,PPOV03_N24_B06_u2_guarded,ab9002ad468ed40e,"19,17,21,14,23,16,13,15,18,22,20,12,10,8,9,11,5,7,3,6,2,4,0,1",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,0.6804908837876286,0.2647359772606091,0.5199598330982174,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0001702423680853,0.1734540909528732,582322112.0,579944640.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED
24,PPOV03_N24_B07_u2_guarded,26548bee3d03275a,"21,23,18,19,12,17,16,20,22,14,13,7,10,15,9,11,4,8,6,2,0,1,5,3",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,0.6336366071468433,0.2565743130488631,0.4876885049802813,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0002713833303005,0.1669943630695343,583062912.0,579945280.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED
24,PPOV03_N24_B08_u2_guarded,2412cb33a822a89d,"11,17,21,23,19,12,20,16,18,14,22,13,7,9,10,15,8,6,4,5,2,1,3,0",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,0.669746352090571,0.2487578660222169,0.506935978932064,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0003002565847509,0.1727893352508545,581186176.0,579944448.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED
24,PPOV03_N24_B09_u2_guarded,beee19bb2689afd8,"23,18,21,16,20,17,19,14,15,22,10,8,11,12,9,6,7,13,5,0,4,1,3,2",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,0.6293509637593652,0.2474901076915482,0.483752133895879,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0002847290083991,0.1794648915529251,581460544.0,579944320.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED
24,PPOV03_N24_B10_lex_primary_novel,70dab46204755b44,"21,23,16,19,20,22,10,18,17,13,15,12,14,11,8,4,3,2,9,6,5,7,0,1",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,0.6946849202842107,0.2107526273910452,0.5129987913112573,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0002646354380431,0.1708177179098129,581623104.0,579945216.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED
24,PPOV03_N24_B11_lex_primary_novel,947e70964151b17d,"17,18,19,22,21,23,20,16,14,12,15,11,10,9,13,8,7,6,4,5,2,1,3,0",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,0.6937416897418535,0.2181372507799123,0.5176790413475472,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.000340500393122,0.177744448184967,581581504.0,579945408.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED
24,PPOV03_N24_B12_lex_primary_novel,a6e32fa5a0cccb91,"17,23,19,22,21,18,15,14,20,16,10,12,9,0,2,11,8,1,6,4,5,13,7,3",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,0.691944469213005,0.2441822665520173,0.5210188711289114,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0002779310996174,0.1786870509386062,584261376.0,579943936.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED
24,PPOV03_N24_B13_diverse_upper_quartile,0d26ed1201ed9ba1,"21,23,19,18,17,20,13,22,16,15,12,14,9,8,11,10,2,5,1,4,6,7,3,0",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,0.679712057657243,0.2074575558407162,0.5052421514525296,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0002180615433644,0.1724984645843505,582269120.0,579944448.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED
24,PPOV03_N24_B14_diverse_upper_quartile,0bbda7a8d913e63e,"19,23,21,17,16,22,15,18,20,10,12,13,14,7,11,2,1,8,6,3,4,5,9,0",ppo_v03_batch32,v03,True,PPO_v03_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,0.6603909073936872,0.2042244356176769,0.4896737227496231,PPO v03 training was partial: N24 seed 20260627 reached 100000 timesteps from an interrupted checkpoint; N40 seed 20260627 reached 61440 timesteps. Training verdict: WARNING_V03_PPO_TRAINING_PARTIAL_REVIEW.,True,PASS_TEACHER_FIELDS_EXTRACTED,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\stageR_ODB_teacher_metric_extraction\stageR_v03_teacher_metrics.csv,0.0002369111671214,0.1812921911478042,583164288.0,579945152.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED
