n,strategy_name,handoff_strategy_name,dataset_source,ppo_version,is_ppo,source_metric_file,candidate_source,order_hash,order_compact,u2_range,peeq_max,surface_t_proxy,surface_t_proxy_source_column,mises_max,teacher_validation_status,completion_status,odb_extraction_status,extracted_field_names,final_frame_time,final_step_name,notes,teacher_metrics_extracted,candidate_family,generation_method,selection_bucket,batch_name,priority_role,ppo_generation_mode,partial_training_caveat,selected_by_bucket,final_expansion_batch,ppo_checkpoint,ppo_version_source,global_candidate_index,predicted_quality_score,min_hamming_to_combined552_sameN,min_hamming_to_conventional_baseline,nearest_conventional_baseline,order_json,seed,predicted_reward_available,mean_abs_jump,max_abs_jump,long_jump_count,adjacent_fraction,total_travel_proxy,jump_variance,local_continuity_score,path_complexity_score,novelty_distance_score,teacher_validated,abaqus_validated,stageT_pool_source,source_row_index,parity_switch_fraction,early_center_bias,early_edge_bias,duplicate_vs_combined552,duplicate_vs_ppo_v01,duplicate_vs_ppo_v02K2,duplicate_vs_ppo_v03,selected_already
24,S3R24L64_N24_B10_uncertainty_calibration,S3R24L64_N24_B10_uncertainty_calibration,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,combined108_known_best_mutation,1ee1ce45fe1ba3e6,0-2-4-6-8-10-13-14-16-18-20-22-11-9-7-5-3-1-12-15-17-19-21-23,7.942568845464848e-05,0.1542500406503677,581.681088,surface_t_proxy_mpa,579944640.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,1200.0,,,True,known_best_mutation,swap_two_positions_272,uncertainty_calibration,,uncertainty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,S3R24L64_N24_B11_uncertainty_calibration,S3R24L64_N24_B11_uncertainty_calibration,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,combined108_known_best_mutation,e54c35986492c68a,11-21-7-17-3-13-23-9-19-5-15-1-0-2-20-6-8-10-12-14-16-18-4-22,0.0001170783098132,0.1543570160865783,581.1632,surface_t_proxy_mpa,579943360.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,1200.0,,,True,known_best_mutation,parity_preserving_swap_076,uncertainty_calibration,,model_disagreement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,S3R24L64_N24_B12_uncertainty_calibration,S3R24L64_N24_B12_uncertainty_calibration,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,combined108_known_best_mutation,97c3cadc95217af2,11-21-7-17-3-13-23-9-19-5-15-1-0-18-4-6-8-10-12-14-16-2-20-22,0.00011106191414,0.1553478837013244,581.244224,surface_t_proxy_mpa,579943488.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,1200.0,,,True,known_best_mutation,swap_two_positions_072,uncertainty_calibration,,uncertainty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,S3R24L64_N24_B13_uncertainty_calibration,S3R24L64_N24_B13_uncertainty_calibration,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,combined108_known_best_mutation,429442f9a7ee440f,0-2-4-6-8-10-12-14-16-18-19-22-11-9-7-5-3-1-13-15-17-20-21-23,7.370208913926035e-05,0.1641812026500702,581.64544,surface_t_proxy_mpa,579944640.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,1200.0,,,True,known_best_mutation,swap_two_positions_312,uncertainty_calibration,,uncertainty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,S3R24L64_N24_B14_diversity_coverage,S3R24L64_N24_B14_diversity_coverage,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,combined108_known_best_mutation,fdb98a247a7f0f60,12-14-16-18-3-13-23-9-19-5-15-1-0-2-4-6-8-10-11-21-7-17-20-22,0.0002087160146402,0.1766754388809204,581.457152,surface_t_proxy_mpa,579944384.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,1200.0,,,True,known_best_mutation,swap_early_late_blocks_099,diversity_coverage,,tradeoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,S3R24L64_N24_B15_diversity_coverage,S3R24L64_N24_B15_diversity_coverage,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,combined108_known_best_mutation,61435e6dddaa6fd2,0-2-4-15-17-19-21-14-16-18-20-22-11-9-7-5-3-1-13-6-8-10-12-23,8.884969702194212e-05,0.1608411371707916,583.29952,surface_t_proxy_mpa,579944384.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,1200.0,,,True,known_best_mutation,swap_early_late_blocks_099,diversity_coverage,,tradeoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,S3R24L64_N24_B16_diversity_coverage,S3R24L64_N24_B16_diversity_coverage,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,combined108_known_best_mutation,01f2cb7f75d2ba0f,0-2-15-17-19-21-12-14-16-18-20-22-11-9-7-5-3-1-13-4-6-8-10-23,8.727337626623921e-05,0.1625741869211197,583.0672,surface_t_proxy_mpa,579944704.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,1200.0,,,True,known_best_mutation,swap_early_late_blocks_051,diversity_coverage,,model_disagreement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,S3R24L64_N24_B17_diversity_coverage,S3R24L64_N24_B17_diversity_coverage,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,combined108_known_best_mutation,6644531cea779794,0-2-17-15-13-1-12-14-16-18-20-22-11-9-7-5-3-19-21-23-4-6-8-10,0.0001864545752141,0.1623059958219528,584.355136,surface_t_proxy_mpa,579943296.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,1200.0,,,True,teacher_best_local_search,swap_early_late_blocks_131,diversity_coverage,,model_disagreement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,S3R24L64_N24_B18_tradeoff_probe,S3R24L64_N24_B18_tradeoff_probe,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,combined108_known_best_mutation,5847234d7bb5fec7,17-4-15-6-1-18-23-14-5-22-3-2-11-16-13-8-21-10-7-12-9-20-19-0,0.0002899126045576,0.1693079322576522,583.853568,surface_t_proxy_mpa,579943168.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,1200.0,,,True,known_best_mutation,biased_random_perturbation_039,tradeoff_probe,,tradeoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,S3R24L64_N24_B19_tradeoff_probe,S3R24L64_N24_B19_tradeoff_probe,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,combined108_known_best_mutation,8347904d193448a1,17-19-21-23-8-10-12-22-20-18-16-14-7-5-3-1-9-11-13-15-0-2-4-6,5.976830379950116e-05,0.1647088974714279,585.381696,surface_t_proxy_mpa,579944000.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,1200.0,,,True,known_best_mutation,reverse_segment_057,tradeoff_probe,,uncertainty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,S3R24L64_N24_B20_tradeoff_probe,S3R24L64_N24_B20_tradeoff_probe,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,combined108_known_best_mutation,82d8cc4867e4c247,17-19-21-23-8-10-12-22-20-18-16-14-3-1-5-7-9-11-13-15-0-2-4-6,5.346994021238061e-05,0.1653908491134643,585.39008,surface_t_proxy_mpa,579944832.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,1200.0,,,True,known_best_mutation,parity_preserving_swap_036,tradeoff_probe,,model_disagreement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,S3R24L64_N24_B21_sentinel_control,S3R24L64_N24_B21_sentinel_control,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,combined108_known_best_mutation,2b407e089be11262,18-13-14-21-12-5-10-15-2-23-16-1-6-3-4-11-22-19-0-7-20-17-8-9,0.0004048996659093,0.1666337102651596,584.805888,surface_t_proxy_mpa,579944128.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,1200.0,,,True,known_best_mutation,biased_random_perturbation_343,sentinel_control,,diversity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,S3R24L64_N24_B22_sentinel_control,S3R24L64_N24_B22_sentinel_control,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,combined108_known_best_mutation,0c3c572ce8b1aad9,21-7-16-0-14-4-19-5-12-20-8-15-23-10-3-11-1-2-6-17-13-22-18-9,0.000283742554302,0.1525747328996658,582.41728,surface_t_proxy_mpa,579944000.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,1200.0,,,True,known_best_mutation,biased_random_perturbation_367,sentinel_control,,uncertainty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,S3R24L64_N24_B23_exploitation_reference,S3R24L64_N24_B23_exploitation_reference,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,combined108_known_best_mutation,9682d973aa5c8db4,0-2-4-6-8-10-12-14-16-18-20-22-11-1-3-5-7-9-13-15-17-19-21-23,5.36375810042955e-05,0.1543297171592712,586.28768,surface_t_proxy_mpa,579944640.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,1200.0,,,True,known_best_mutation,reverse_segment_401,exploitation_reference,,model_disagreement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,S3R24L64_N24_B24_exploitation_reference,S3R24L64_N24_B24_exploitation_reference,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,combined108_known_best_mutation,88e73e9ad94ac53f,0-2-4-6-8-10-12-14-16-18-20-22-11-9-1-3-5-7-13-15-17-19-21-23,7.06063701727544e-05,0.1538756042718887,586.210112,surface_t_proxy_mpa,579944640.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,1200.0,,,True,known_best_mutation,seed_crossover_229,exploitation_reference,,tradeoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,S3R24L64_N40_B01_top_region,S3R24L64_N40_B01_top_region,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,combined108_known_best_mutation,cc574ee97e23d3a0,0-2-4-6-8-10-12-38-36-34-32-30-28-26-24-22-20-18-16-14-19-17-15-13-11-9-7-5-3-1-21-23-25-27-29-31-33-35-37-39,0.0001945985031852,0.162837952375412,581.591424,surface_t_proxy_mpa,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,1200.0,,,True,known_best_mutation,reverse_segment_265,top_region_local_search,,top_region_local_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,S3R24L64_N40_B02_top_region,S3R24L64_N40_B02_top_region,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,combined108_known_best_mutation,198304997aa51f7f,33-35-37-39-0-2-4-6-8-10-12-14-16-18-20-22-24-26-28-38-36-34-32-30-9-7-5-3-1-11-13-15-17-19-21-23-25-27-29-31,0.0001227253760589,0.1667737364768982,598.53536,surface_t_proxy_mpa,579927040.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,1200.0,,,True,known_best_mutation,rotate_sequence_010,top_region_local_search,,top_region_local_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,S3R24L64_N40_B03_top_region,S3R24L64_N40_B03_top_region,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,combined108_known_best_mutation,c1c108e2813bd09b,31-33-35-37-39-0-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-38-36-34-32-19-17-15-13-11-9-7-5-3-1-21-23-25-27-29,0.0001059363503372,0.1590581983327865,592.25824,surface_t_proxy_mpa,579925632.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,1200.0,,,True,teacher_best_local_search,rotate_sequence_034,top_region_local_search,,tradeoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,S3R24L64_N40_B04_top_region,S3R24L64_N40_B04_top_region,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,combined108_known_best_mutation,baa132a2934e1658,31-33-35-37-39-0-2-10-8-6-4-12-14-16-18-20-22-24-26-28-30-32-34-36-38-19-17-15-13-11-9-7-5-3-1-21-23-25-27-29,0.0001603593141226,0.1599376946687698,581.768896,surface_t_proxy_mpa,579925632.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,1200.0,,,True,known_best_mutation,rotate_sequence_050,top_region_local_search,,top_region_local_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,S3R24L64_N40_B05_top_region,S3R24L64_N40_B05_top_region,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,combined108_known_best_mutation,742ef66aad688f36,33-35-37-39-0-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-38-36-34-32-19-17-15-13-11-9-7-5-3-1-21-23-25-27-29-31,8.880928180587944e-05,0.1641431897878646,595.921664,surface_t_proxy_mpa,579925632.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,1200.0,,,True,teacher_best_local_search,rotate_sequence_202,top_region_local_search,,uncertainty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,S3R24L64_N40_B06_model_disagreement,S3R24L64_N40_B06_model_disagreement,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,combined108_known_best_mutation,04fb04483e06ab57,8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-38-19-1-21-23-25-27-29-31-33-35-37-39-17-15-13-11-9-7-5-3-0-2-4-6,0.0002016615144384,0.1611578613519668,583.783872,surface_t_proxy_mpa,579927360.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,1200.0,,,True,known_best_mutation,rotate_sequence_058,model_disagreement,,diversity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,S3R24L64_N40_B07_model_disagreement,S3R24L64_N40_B07_model_disagreement,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,combined108_known_best_mutation,42b2cce7b6cd3830,12-14-16-18-20-22-24-26-28-30-32-34-36-38-19-1-21-23-25-27-29-31-33-35-37-39-17-15-13-11-9-7-5-3-0-2-4-6-8-10,0.0002165191526728,0.1629427224397659,584.747776,surface_t_proxy_mpa,579928896.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,1200.0,,,True,known_best_mutation,rotate_sequence_378,model_disagreement,,diversity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,S3R24L64_N40_B08_model_disagreement,S3R24L64_N40_B08_model_disagreement,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,combined108_known_best_mutation,8a1c069e8cc3aab3,0-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-38-19-17-15-9-7-5-3-1-11-13-21-23-25-27-29-31-33-35-37-39,0.0001989352308555,0.1538123935461044,582.634112,surface_t_proxy_mpa,579927424.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,1200.0,,,True,known_best_mutation,seed_crossover_453,model_disagreement,,diversity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,S3R24L64_N40_B09_model_disagreement,S3R24L64_N40_B09_model_disagreement,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,combined108_known_best_mutation,9416203917957318,14-16-18-20-22-24-26-28-30-32-34-36-38-19-1-21-23-25-27-29-31-33-35-37-39-17-15-13-11-9-7-5-3-0-2-4-6-8-10-12,0.0002083318340737,0.1643828004598617,585.3952,surface_t_proxy_mpa,579929024.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,1200.0,,,True,known_best_mutation,rotate_sequence_098,model_disagreement,,diversity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,S3R24L64_N40_B10_uncertainty_calibration,S3R24L64_N40_B10_uncertainty_calibration,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,geometry_first_random_sweep,6cf61e7e1a0eea3f,19-20-18-21-17-22-23-16-15-24-25-14-13-26-27-12-28-11-29-10-9-30-31-8-7-32-6-33-34-5-4-35-36-3-2-37-38-1-0-39,0.001730911550112,0.1823613494634628,588.479616,surface_t_proxy_mpa,579926720.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,1200.0,,,True,geometry_signal_center_bias,center_bias_seeded,uncertainty_calibration,,calibration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,S3R24L64_N40_B11_uncertainty_calibration,S3R24L64_N40_B11_uncertainty_calibration,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,combined108_known_best_mutation,88607ff800752d0d,0-2-10-8-6-4-12-14-16-18-20-22-24-26-28-30-39-19-29-9-34-21-11-31-36-1-3-5-7-13-15-17-23-25-27-32-33-35-37-38,0.000554565707489,0.1629247218370437,586.222784,surface_t_proxy_mpa,579926080.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,1200.0,,,True,known_best_mutation,seed_crossover_173,uncertainty_calibration,,diversity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,S3R24L64_N40_B12_uncertainty_calibration,S3R24L64_N40_B12_uncertainty_calibration,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,geometry_first_random_sweep,b001209498d8d80c,25-29-21-5-30-20-32-16-34-36-22-2-14-18-27-39-13-23-6-37-9-3-8-26-4-0-24-35-10-12-33-1-11-28-17-7-15-19-31-38,0.0010631986892377,0.1605686843395233,584.326272,surface_t_proxy_mpa,579925952.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,1200.0,,,True,diversity_random,random_seeded,uncertainty_calibration,,diversity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,S3R24L64_N40_B13_uncertainty_calibration,S3R24L64_N40_B13_uncertainty_calibration,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,combined108_known_best_mutation,b85ba16e4db50b3e,22-23-25-27-28-30-24-34-4-2-6-26-21-16-11-31-36-1-3-5-7-8-10-12-13-15-17-18-20-0-39-19-29-9-14-32-33-35-37-38,0.0009516127437336,0.1718923896551132,586.396288,surface_t_proxy_mpa,579926912.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,1200.0,,,True,known_best_mutation,swap_early_late_blocks_283,uncertainty_calibration,,diversity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,S3R24L64_N40_B14_diversity_coverage,S3R24L64_N40_B14_diversity_coverage,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,geometry_first_random_sweep,2988e56a2f6858d2,0-37-28-15-24-19-34-27-4-7-36-9-10-35-26-33-12-29-2-25-18-23-20-39-32-3-16-17-22-31-30-13-8-21-38-11-6-1-14-5,0.0011485806799669,0.1689211428165435,583.96736,surface_t_proxy_mpa,579925056.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,1200.0,,,True,geometry_signal_parity_switch,parity_balanced_seeded,diversity_coverage,,calibration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,S3R24L64_N40_B15_diversity_coverage,S3R24L64_N40_B15_diversity_coverage,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,combined108_known_best_mutation,14e65401d5dd06f8,15-32-5-34-29-8-13-2-23-4-31-26-21-10-7-20-11-38-37-24-19-16-39-0-25-18-3-6-35-12-33-14-9-28-17-30-27-36-1-22,0.0010186854147491,0.1579287350177765,583.294976,surface_t_proxy_mpa,579926016.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,1200.0,,,True,known_best_mutation,biased_random_perturbation_335,diversity_coverage,,top_region_local_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,S3R24L64_N40_B16_diversity_coverage,S3R24L64_N40_B16_diversity_coverage,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,combined108_known_best_mutation,f25e144b16dbcb4d,9-36-33-8-7-16-23-12-5-2-21-18-37-34-25-6-15-26-3-32-1-24-35-28-19-4-39-14-31-30-29-20-11-38-13-22-17-0-27-10,0.0011747723910957,0.1691029071807861,586.287488,surface_t_proxy_mpa,579926080.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,1200.0,,,True,known_best_mutation,biased_random_perturbation_287,diversity_coverage,,uncertainty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,S3R24L64_N40_B17_diversity_coverage,S3R24L64_N40_B17_diversity_coverage,stage3_native_combined552,,False,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv,geometry_first_random_sweep,f44b5129283f065b,8-37-6-5-2-17-26-15-24-23-22-27-32-33-12-7-30-31-28-39-38-1-18-9-34-11-14-29-16-25-36-21-20-35-10-13-4-19-0-3,0.001036680686127,0.1692833453416824,584.457024,surface_t_proxy_mpa,579925184.0,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,1200.0,,,True,geometry_signal_parity_switch,parity_balanced_seeded,diversity_coverage,,calibration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
