n,order_hash,candidate_source,selection_bucket,generation_method,seed_strategy,first_track_norm,last_track_norm,normalized_mean_jump,normalized_max_jump,adjacent_jump_count,long_jump_count,parity_switch_rate,monotonicity_fraction,direction_reversal_count,jump_entropy,early_center_bias,late_center_bias,edge_early_count,center_early_count,max_unvisited_gap_proxy_mean_norm,max_unvisited_gap_proxy_max_norm,candidate_id,strategy_name,order_json,order_compact,novelty_distance_to_combined108,nearest_combined108_strategy,novelty_distance_to_run24_shortlist64,nearest_run24_shortlist64_strategy,duplicate_of_combined108_teacher,duplicate_of_run23_or_run24,gnn_reward_pred,extra_trees_F01_pred,gnn_vs_ET_disagreement,selection_score,selection_rank_within_n,gnn_reward_rank_within_n,batch64_rank_within_n
24,e060c37fa5ca1b17,gnn_policy_known_best_mutation,known_best_neighborhood,swap_mutation,N24_A04_method_c_u2_first_engineering,0.5217391304347826,1.0,0.17580340264650285,0.6086956521739131,0,2,0.043478260869565216,0.7727272727272727,5,0.8131904766523733,0.4057971014492754,0.5652173913043478,2,4,0.19791666666666666,0.5,R26_N24_C00193,N24_R26_N24_C00193_known_best_neighborhood,"[12,2,4,6,8,10,0,14,16,18,20,22,11,9,7,5,3,1,13,15,17,19,21,23]",12-2-4-6-8-10-0-14-16-18-20-22-11-9-7-5-3-1-13-15-17-19-21-23,0.03985507246376811,N24_A04_method_c_u2_first_engineering,0.036231884057971016,S3R24L64_N24_B03_top_region,False,False,0.7581661939620972,0.705285134636434,0.052881059325663116,0.5307551913673723,17,16,20
24,7f59008609af4acf,gnn_policy_known_best_mutation,known_best_neighborhood,reverse_segment,S3R19B28_N24_B01_surrogate_top,0.6086956521739131,0.0,0.18525519848771269,1.0,0,3,0.08695652173913043,0.8181818181818182,4,0.7031315809605685,0.30434782608695654,0.7101449275362319,1,5,0.1840277777777778,0.5833333333333334,R26_N24_C02061,N24_R26_N24_C02061_known_best_neighborhood,"[14,12,10,8,6,4,2,16,18,20,22,11,9,7,5,3,1,13,15,17,19,21,23,0]",14-12-10-8-6-4-2-16-18-20-22-11-9-7-5-3-1-13-15-17-19-21-23-0,0.07608695652173914,S3R19B28_N24_B01_surrogate_top,0.15579710144927536,S3R24L64_N24_B03_top_region,False,False,0.7518813610076904,0.674701324630433,0.07718003637725745,0.5299573385531426,18,20,21
24,c2adcab8d6d838f5,gnn_policy_known_best_mutation,known_best_neighborhood,swap_mutation,S3B20_N24_B04_surrogate_top,0.8260869565217391,0.0,0.19470699432892252,0.9130434782608695,0,3,0.13043478260869565,0.8181818181818182,4,0.8734641445261513,0.5072463768115942,0.6231884057971014,3,3,0.20486111111111113,0.7916666666666666,R26_N24_C00931,N24_R26_N24_C00931_known_best_neighborhood,"[19,2,4,6,8,10,12,14,16,18,20,22,11,9,7,5,3,1,13,15,17,23,21,0]",19-2-4-6-8-10-12-14-16-18-20-22-11-9-7-5-3-1-13-15-17-23-21-0,0.07608695652173914,S3R19B28_N24_B01_surrogate_top,0.15579710144927536,S3R24L64_N24_B03_top_region,False,False,0.7522178888320923,0.6654134074615852,0.08680448137050711,0.5287492412812363,19,19,22
24,7623af62e83a4785,gnn_policy_known_best_mutation,known_best_neighborhood,swap_mutation,S3R19B28_N24_B09_known_best_mutation,0.782608695652174,0.0,0.23818525519848774,1.0,0,5,0.08695652173913043,0.7272727272727273,6,0.9811063372242121,0.36231884057971014,0.7101449275362319,2,4,0.16493055555555555,0.75,R26_N24_C01667,N24_R26_N24_C01667_known_best_neighborhood,"[18,4,6,8,10,12,22,20,2,16,14,1,3,5,7,9,11,13,15,17,19,21,23,0]",18-4-6-8-10-12-22-20-2-16-14-1-3-5-7-9-11-13-15-17-19-21-23-0,0.05434782608695652,S3R19B28_N24_B09_known_best_mutation,0.13405797101449277,S3R24L64_N24_B05_top_region,False,False,0.7583218812942505,0.6637871735410966,0.09453470775315387,0.5275146759603937,20,15,23
24,4fdcbe5d8fd930ae,gnn_policy_known_best_mutation,known_best_neighborhood,swap_mutation,S3B20_N24_B02_diversity_top,0.13043478260869565,0.0,0.16068052930056712,0.9565217391304348,1,2,0.043478260869565216,0.8636363636363636,3,0.47023596235224924,0.34782608695652173,0.6376811594202898,2,4,0.21875,0.8333333333333334,R26_N24_C01309,N24_R26_N24_C01309_known_best_neighborhood,"[3,5,7,9,11,13,15,17,19,21,23,1,2,4,6,8,10,12,14,16,18,20,22,0]",3-5-7-9-11-13-15-17-19-21-23-1-2-4-6-8-10-12-14-16-18-20-22-0,0.07971014492753623,S3R19B28_N24_B02_u2_primary_top,0.10144927536231885,S3R24L64_N24_B07_model_disagreement,False,False,0.7257412672042847,0.7331085249504641,0.007367257746179412,0.5265394562396694,21,29,24
40,dc884307d3e0ad49,graph_pointer_beam_search,gnn_policy_beam_search,beam_2,,0.0,0.9743589743589743,0.07232084155161078,0.8974358974358975,1,1,0.05128205128205128,0.9210526315789473,3,0.23781901105392073,0.5384615384615385,0.6256410256410256,5,5,0.28500000000000003,0.975,R26_N40_C00003,N40_R26_N40_C00003_gnn_policy_beam_search,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,38]",0-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35-37-39-38,0.02564102564102564,N40_A02_odd_even_interlaced,0.06923076923076923,S3R24L64_N40_B08_model_disagreement,False,False,0.6390122175216675,0.7098070066979236,0.07079478917625615,0.477214933605062,746,520,1
40,aabd1e5305bec42f,graph_pointer_temperature_sampled,gnn_policy_temperature_diverse,temp_0.65_topk_10,,0.0,0.9487179487179487,0.23076923076923078,0.9487179487179487,4,6,0.28205128205128205,0.5789473684210527,16,2.4268482879261026,0.49743589743589745,0.517948717948718,5,5,0.2375,0.975,R26_N40_C00144,N40_R26_N40_C00144_gnn_policy_temperature_diverse,"[0,2,39,5,6,15,16,20,22,18,30,4,25,28,32,38,36,34,8,12,14,24,3,1,19,21,26,27,10,9,11,7,13,31,33,35,17,23,29,37]",0-2-39-5-6-15-16-20-22-18-30-4-25-28-32-38-36-34-8-12-14-24-3-1-19-21-26-27-10-9-11-7-13-31-33-35-17-23-29-37,0.2641025641025641,N40_A02_odd_even_interlaced,0.2692307692307692,S3R24L64_N40_B08_model_disagreement,False,False,0.3737630844116211,0.43060803362799915,0.05684494921637806,0.3343504041343799,1959,1962,2
40,756b64450fbe2329,graph_pointer_temperature_sampled,gnn_policy_temperature_diverse,temp_1.25_topk_None,,0.05128205128205128,0.7948717948717948,0.3162393162393163,0.9487179487179487,2,7,0.4358974358974359,0.42105263157894735,22,2.9345209938949,0.5948717948717949,0.5641025641025641,6,4,0.1575,0.925,R26_N40_C00097,N40_R26_N40_C00097_gnn_policy_temperature_diverse,"[2,21,3,38,29,17,4,8,39,16,10,20,24,34,22,1,15,18,14,23,26,12,32,33,27,35,7,9,11,5,6,25,28,30,36,19,37,0,13,31]",2-21-3-38-29-17-4-8-39-16-10-20-24-34-22-1-15-18-14-23-26-12-32-33-27-35-7-9-11-5-6-25-28-30-36-19-37-0-13-31,0.3923076923076923,N40_A09_center_edge_alternating,0.40512820512820513,S3R24L64_N40_B24_exploitation_reference,False,False,0.3138771653175354,0.4167279707649217,0.10285080544738628,0.33417333609039845,1960,2026,3
40,32c957b9ce0d606a,gnn_policy_known_best_mutation,gnn_reward_local_search,reverse_segment,S3B20_N40_B01_surrogate_top,0.5641025641025641,1.0,0.08875739644970415,0.6153846153846154,0,2,0.02564102564102564,0.9210526315789473,3,0.4373186586064318,0.3641025641025641,0.5384615384615385,3,7,0.185,0.55,R26_N40_C02026,N40_R26_N40_C02026_gnn_reward_local_search,"[22,20,18,16,14,12,10,8,6,4,2,0,24,26,28,38,36,34,32,30,9,7,5,3,1,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39]",22-20-18-16-14-12-10-8-6-4-2-0-24-26-28-38-36-34-32-30-9-7-5-3-1-11-13-15-17-19-21-23-25-27-29-31-33-35-37-39,0.08461538461538462,S3B20_N40_B01_surrogate_top,0.1282051282051282,S3R24L64_N40_B08_model_disagreement,False,False,0.793363094329834,0.7379480517531847,0.05541504257664931,0.5639649865674633,6,11,4
40,ee8f1493a757f6e9,gnn_policy_known_best_mutation,known_best_neighborhood,reverse_segment,S3R19B28_N40_B01_surrogate_top,1.0,0.07692307692307693,0.07363576594345825,0.5128205128205128,1,1,0.05128205128205128,0.9473684210526315,2,0.4728646678649162,0.5384615384615385,0.4564102564102564,5,5,0.27875,0.975,R26_N40_C01451,N40_R26_N40_C01451_known_best_neighborhood,"[39,37,35,33,31,29,27,25,23,21,1,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,38,36,34,32,19,17,15,13,11,9,7,5,3]",39-37-35-33-31-29-27-25-23-21-1-0-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-38-36-34-32-19-17-15-13-11-9-7-5-3,0.07051282051282051,S3R19B28_N40_B01_surrogate_top,0.2551282051282051,S3R24L64_N40_B03_top_region,False,False,0.8998981714248657,0.7491057008740996,0.15079247055076617,0.6214124135173551,1,1,5
40,e0314d727085aae3,gnn_policy_known_best_mutation,known_best_neighborhood,reverse_segment,S3R19B28_N40_B04_method_c_inspired,0.6153846153846154,0.07692307692307693,0.11374095989480605,0.6666666666666666,0,3,0.02564102564102564,0.8947368421052632,4,0.5892986246634032,0.3076923076923077,0.5794871794871794,2,8,0.18,0.6,R26_N40_C01750,N40_R26_N40_C01750_known_best_neighborhood,"[24,22,20,18,16,14,12,10,8,6,4,2,0,26,28,30,32,34,36,38,19,1,21,23,25,27,29,31,33,35,37,39,17,15,13,11,9,7,5,3]",24-22-20-18-16-14-12-10-8-6-4-2-0-26-28-30-32-34-36-38-19-1-21-23-25-27-29-31-33-35-37-39-17-15-13-11-9-7-5-3,0.1,S3R19B28_N40_B04_method_c_inspired,0.19230769230769232,S3R24L64_N40_B06_model_disagreement,False,False,0.8084584474563599,0.7272908927403,0.08116755471605985,0.5737457800120429,2,6,6
40,af268daddd8179ba,gnn_policy_known_best_mutation,known_best_neighborhood,reverse_segment,N40_A04_method_c_u2_first_engineering,0.6153846153846154,1.0,0.0900723208415516,0.6666666666666666,0,2,0.02564102564102564,0.9210526315789473,3,0.3556980106276987,0.3076923076923077,0.5384615384615385,2,8,0.18,0.6,R26_N40_C00207,N40_R26_N40_C00207_known_best_neighborhood,"[24,22,20,18,16,14,12,10,8,6,4,2,0,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]",24-22-20-18-16-14-12-10-8-6-4-2-0-26-28-30-32-34-36-38-19-17-15-13-11-9-7-5-3-1-21-23-25-27-29-31-33-35-37-39,0.09230769230769231,S3B20_N40_B04_surrogate_top,0.1141025641025641,S3R24L64_N40_B08_model_disagreement,False,False,0.80364990234375,0.7328246527403266,0.0708252496034234,0.57039268266165,3,8,7
40,6efac877437faf89,gnn_policy_known_best_mutation,known_best_neighborhood,swap_mutation,N40_A04_method_c_u2_first_engineering,0.8205128205128205,1.0,0.13214990138067062,0.8717948717948718,0,4,0.02564102564102564,0.868421052631579,5,0.5537526154049188,0.5025641025641026,0.5384615384615385,5,5,0.19,0.8,R26_N40_C00517,N40_R26_N40_C00517_known_best_neighborhood,"[32,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,0,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]",32-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-0-34-36-38-19-17-15-13-11-9-7-5-3-1-21-23-25-27-29-31-33-35-37-39,0.03974358974358974,N40_A04_method_c_u2_first_engineering,0.05384615384615385,S3R24L64_N40_B08_model_disagreement,False,False,0.8247864246368408,0.690248047801898,0.13453837683494285,0.5651184586692651,4,3,8
40,851e1765f7006e4c,gnn_policy_known_best_mutation,known_best_neighborhood,swap_mutation,S3R19B28_N40_B10_known_best_mutation,0.9743589743589743,0.05128205128205128,0.1472715318869165,1.0,0,5,0.05128205128205128,0.8157894736842105,7,0.6694323156232943,0.37948717948717947,0.7025641025641025,3,7,0.21187499999999998,0.95,R26_N40_C02724,N40_R26_N40_C02724_known_best_neighborhood,"[38,6,8,10,12,14,16,18,20,22,24,26,28,4,36,34,32,30,9,7,5,3,1,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,0,2]",38-6-8-10-12-14-16-18-20-22-24-26-28-4-36-34-32-30-9-7-5-3-1-11-13-15-17-19-21-23-25-27-29-31-33-35-37-39-0-2,0.03205128205128205,S3R19B28_N40_B10_known_best_mutation,0.17307692307692307,S3R24L64_N40_B08_model_disagreement,False,False,0.8248379230499268,0.6966923727200014,0.12814555032992536,0.5645749699957163,5,2,9
40,89432ddf8bfac6ed,gnn_policy_known_best_mutation,known_best_neighborhood,swap_mutation,S3B20_N40_B02_diversity_top,0.9743589743589743,0.07692307692307693,0.11768573307034845,1.0,0,2,0.07692307692307693,0.8421052631578947,6,0.4728646678649162,0.5333333333333333,0.4871794871794871,5,5,0.23500000000000001,0.95,R26_N40_C00669,N40_R26_N40_C00669_known_best_neighborhood,"[38,21,23,25,27,29,31,33,35,37,39,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,1,19,17,15,13,11,9,7,5,3]",38-21-23-25-27-29-31-33-35-37-39-0-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-1-19-17-15-13-11-9-7-5-3,0.07564102564102564,S3B20_N40_B02_diversity_top,0.2602564102564103,S3R24L64_N40_B03_top_region,False,False,0.8036860227584839,0.7047367094199366,0.09894931333854728,0.5628660240583618,7,7,10
40,1e20e1dcf34816bf,gnn_policy_known_best_mutation,known_best_neighborhood,reverse_segment,N40_A04_method_c_u2_first_engineering,0.5641025641025641,1.0,0.08875739644970415,0.6153846153846154,0,2,0.02564102564102564,0.9210526315789473,3,0.3556980106276987,0.3641025641025641,0.5384615384615385,3,7,0.185,0.55,R26_N40_C00400,N40_R26_N40_C00400_known_best_neighborhood,"[22,20,18,16,14,12,10,8,6,4,2,0,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]",22-20-18-16-14-12-10-8-6-4-2-0-24-26-28-30-32-34-36-38-19-17-15-13-11-9-7-5-3-1-21-23-25-27-29-31-33-35-37-39,0.07692307692307693,S3B20_N40_B04_surrogate_top,0.09871794871794871,S3R24L64_N40_B08_model_disagreement,False,False,0.793363094329834,0.7379480517531847,0.05541504257664931,0.5624265250290017,8,10,11
40,de4a6db951408b57,gnn_policy_known_best_mutation,known_best_neighborhood,swap_mutation,N40_A04_method_c_u2_first_engineering,0.7692307692307693,1.0,0.1282051282051282,0.8205128205128205,0,4,0.02564102564102564,0.868421052631579,5,0.5537526154049188,0.49230769230769234,0.5384615384615385,5,5,0.18125,0.75,R26_N40_C00515,N40_R26_N40_C00515_known_best_neighborhood,"[30,2,4,6,8,10,12,14,16,18,20,22,24,26,28,0,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]",30-2-4-6-8-10-12-14-16-18-20-22-24-26-28-0-32-34-36-38-19-17-15-13-11-9-7-5-3-1-21-23-25-27-29-31-33-35-37-39,0.03717948717948718,N40_A04_method_c_u2_first_engineering,0.05128205128205128,S3R24L64_N40_B08_model_disagreement,False,False,0.814858078956604,0.6936196026692365,0.1212384762873675,0.5596507812624151,9,4,12
40,dfc0e3125b20a100,gnn_policy_known_best_mutation,known_best_neighborhood,swap_mutation,S3R19B28_N40_B01_surrogate_top,0.8974358974358975,0.07692307692307693,0.13675213675213674,1.0,0,3,0.05128205128205128,0.8421052631578947,6,0.7049783248817786,0.5333333333333333,0.4564102564102564,5,5,0.22875,0.875,R26_N40_C01506,N40_R26_N40_C01506_known_best_neighborhood,"[35,21,23,25,27,29,31,33,1,37,39,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,38,36,34,32,19,17,15,13,11,9,7,5,3]",35-21-23-25-27-29-31-33-1-37-39-0-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-38-36-34-32-19-17-15-13-11-9-7-5-3,0.019230769230769232,S3R19B28_N40_B01_surrogate_top,0.2602564102564103,S3R24L64_N40_B03_top_region,False,False,0.814421534538269,0.7063235833056634,0.10809795123260568,0.5577265353380513,10,5,13
40,ca0188d5a19da5bc,gnn_policy_known_best_mutation,known_best_neighborhood,reverse_segment,S3B20_N40_B01_surrogate_top,0.5128205128205128,1.0,0.08744247205785667,0.5641025641025641,0,2,0.02564102564102564,0.9210526315789473,3,0.4373186586064318,0.44102564102564107,0.5384615384615385,4,6,0.19375,0.5,R26_N40_C01869,N40_R26_N40_C01869_known_best_neighborhood,"[20,18,16,14,12,10,8,6,4,2,0,22,24,26,28,38,36,34,32,30,9,7,5,3,1,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39]",20-18-16-14-12-10-8-6-4-2-0-22-24-26-28-38-36-34-32-30-9-7-5-3-1-11-13-15-17-19-21-23-25-27-29-31-33-35-37-39,0.07051282051282051,S3B20_N40_B01_surrogate_top,0.1141025641025641,S3R24L64_N40_B08_model_disagreement,False,False,0.783076286315918,0.7384232870490416,0.04465299926687638,0.5555580146336752,11,12,14
40,17ac4858392b497e,gnn_policy_known_best_mutation,known_best_neighborhood,reverse_segment,S3B20_N40_B05_surrogate_top,0.5641025641025641,1.0,0.10190664036817883,0.6153846153846154,0,2,0.02564102564102564,0.868421052631579,5,0.5537526154049188,0.3641025641025641,0.5384615384615385,3,7,0.185,0.55,R26_N40_C01199,N40_R26_N40_C01199_known_best_neighborhood,"[22,20,18,16,14,12,10,8,6,4,2,0,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,35,33,31,29,27,25,37,39]",22-20-18-16-14-12-10-8-6-4-2-0-24-26-28-30-32-34-36-38-19-17-15-13-11-9-7-5-3-1-21-23-35-33-31-29-27-25-37-39,0.08461538461538462,S3B20_N40_B05_surrogate_top,0.11794871794871795,S3R24L64_N40_B08_model_disagreement,False,False,0.7738134860992432,0.731601655944775,0.042211830154468166,0.552260742669377,12,16,15
40,f4477f38ad638580,gnn_policy_known_best_mutation,known_best_neighborhood,swap_mutation,S3B20_N40_B01_surrogate_top,0.717948717948718,1.0,0.1242603550295858,0.9743589743589743,0,4,0.02564102564102564,0.868421052631579,5,0.5537526154049188,0.482051282051282,0.5384615384615385,4,6,0.17625,0.7,R26_N40_C02037,N40_R26_N40_C02037_known_best_neighborhood,"[28,2,4,6,8,10,12,14,16,18,20,22,24,26,0,38,36,34,32,30,9,7,5,3,1,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39]",28-2-4-6-8-10-12-14-16-18-20-22-24-26-0-38-36-34-32-30-9-7-5-3-1-11-13-15-17-19-21-23-25-27-29-31-33-35-37-39,0.03461538461538462,S3B20_N40_B01_surrogate_top,0.0782051282051282,S3R24L64_N40_B08_model_disagreement,False,False,0.8000411987304688,0.685895028634139,0.11414617009632977,0.5498299905199556,13,9,16
40,f8e8a01fa925f5e4,gnn_policy_known_best_mutation,gnn_reward_local_search,reverse_segment,S3R19B28_N40_B04_method_c_inspired,0.41025641025641024,0.07692307692307693,0.10848126232741617,0.5641025641025641,0,2,0.02564102564102564,0.8947368421052632,4,0.5537526154049188,0.5384615384615385,0.5794871794871794,5,5,0.216875,0.575,R26_N40_C01821,N40_R26_N40_C01821_gnn_reward_local_search,"[16,14,12,10,8,6,4,2,0,18,20,22,24,26,28,30,32,34,36,38,19,1,21,23,25,27,29,31,33,35,37,39,17,15,13,11,9,7,5,3]",16-14-12-10-8-6-4-2-0-18-20-22-24-26-28-30-32-34-36-38-19-1-21-23-25-27-29-31-33-35-37-39-17-15-13-11-9-7-5-3,0.046153846153846156,S3R19B28_N40_B04_method_c_inspired,0.16282051282051282,S3R24L64_N40_B24_exploitation_reference,False,False,0.7634841203689575,0.7444889754798385,0.01899514488911902,0.5408203817556717,14,17,17
40,b6ff798caa72e455,gnn_policy_known_best_mutation,known_best_neighborhood,reverse_segment,N40_A04_method_c_u2_first_engineering,0.41025641025641024,1.0,0.08481262327416172,0.5128205128205128,0,1,0.02564102564102564,0.9210526315789473,3,0.3556980106276987,0.5384615384615385,0.5384615384615385,5,5,0.216875,0.575,R26_N40_C00384,N40_R26_N40_C00384_known_best_neighborhood,"[16,14,12,10,8,6,4,2,0,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]",16-14-12-10-8-6-4-2-0-18-20-22-24-26-28-30-32-34-36-38-19-17-15-13-11-9-7-5-3-1-21-23-25-27-29-31-33-35-37-39,0.038461538461538464,S3B20_N40_B04_surrogate_top,0.06025641025641026,S3R24L64_N40_B08_model_disagreement,False,False,0.7598977088928223,0.7627781858939343,0.0028804770011120473,0.5406288708676725,15,18,18
40,d22188b9ed61937d,gnn_policy_known_best_mutation,known_best_neighborhood,swap_mutation,S3B20_N40_B02_diversity_top,0.7435897435897436,0.07692307692307693,0.12491781722550953,1.0,0,3,0.05128205128205128,0.8421052631578947,6,0.5892986246634032,0.5333333333333333,0.4871794871794871,5,5,0.22125,0.725,R26_N40_C00677,N40_R26_N40_C00677_known_best_neighborhood,"[29,21,23,25,27,1,31,33,35,37,39,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3]",29-21-23-25-27-1-31-33-35-37-39-0-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-38-19-17-15-13-11-9-7-5-3,0.011538461538461539,S3B20_N40_B02_diversity_top,0.28076923076923077,S3R24L64_N40_B03_top_region,False,False,0.7809700965881348,0.7060100261419378,0.07496007044619701,0.5377427493524571,16,13,19
40,ca13007808762605,gnn_policy_known_best_mutation,known_best_neighborhood,swap_mutation,S3R19B28_N40_B01_surrogate_top,0.7435897435897436,0.07692307692307693,0.12491781722550953,1.0,0,3,0.05128205128205128,0.8421052631578947,6,0.6694323156232943,0.5333333333333333,0.4564102564102564,5,5,0.22125,0.725,R26_N40_C01424,N40_R26_N40_C01424_known_best_neighborhood,"[29,21,23,25,27,1,31,33,35,37,39,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,38,36,34,32,19,17,15,13,11,9,7,5,3]",29-21-23-25-27-1-31-33-35-37-39-0-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-38-36-34-32-19-17-15-13-11-9-7-5-3,0.011538461538461539,S3R19B28_N40_B01_surrogate_top,0.27307692307692305,S3R24L64_N40_B03_top_region,False,False,0.7809700965881348,0.7060100261419376,0.07496007044619712,0.5377427493524571,17,14,20
40,3cd0169e2722e5b6,gnn_policy_known_best_mutation,gnn_reward_local_search,swap_mutation,S3B20_N40_B05_surrogate_top,0.6666666666666666,1.0,0.1334648257725181,0.717948717948718,0,4,0.02564102564102564,0.8157894736842105,7,0.7487888868459278,0.4717948717948718,0.5384615384615385,4,6,0.175,0.65,R26_N40_C00911,N40_R26_N40_C00911_gnn_reward_local_search,"[26,2,4,6,8,10,12,14,16,18,20,22,24,0,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,35,33,31,29,27,25,37,39]",26-2-4-6-8-10-12-14-16-18-20-22-24-0-28-30-32-34-36-38-19-17-15-13-11-9-7-5-3-1-21-23-35-33-31-29-27-25-37-39,0.03205128205128205,S3B20_N40_B05_surrogate_top,0.06538461538461539,S3R24L64_N40_B08_model_disagreement,False,False,0.7754518985748291,0.6928623886197993,0.08258950995502978,0.5368381589193824,18,15,21
40,e6f50fb2f73b37e1,gnn_policy_known_best_mutation,known_best_neighborhood,reverse_segment,S3B20_N40_B01_surrogate_top,0.358974358974359,1.0,0.08349769888231427,0.5384615384615384,0,1,0.02564102564102564,0.9210526315789473,3,0.4373186586064318,0.5384615384615385,0.5384615384615385,5,5,0.226875,0.625,R26_N40_C02040,N40_R26_N40_C02040_known_best_neighborhood,"[14,12,10,8,6,4,2,0,16,18,20,22,24,26,28,38,36,34,32,30,9,7,5,3,1,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39]",14-12-10-8-6-4-2-0-16-18-20-22-24-26-28-38-36-34-32-30-9-7-5-3-1-11-13-15-17-19-21-23-25-27-29-31-33-35-37-39,0.035897435897435895,S3B20_N40_B01_surrogate_top,0.07948717948717948,S3R24L64_N40_B08_model_disagreement,False,False,0.7477777004241943,0.7492081617243093,0.001430461300114927,0.5311245389314634,19,23,22
40,b167fabeb0f332fc,gnn_policy_known_best_mutation,known_best_neighborhood,reverse_segment,S3B20_N40_B01_surrogate_top,0.0,1.0,0.07429322813938198,0.46153846153846156,0,0,0.02564102564102564,0.9473684210526315,2,0.4373186586064318,0.676923076923077,0.5384615384615385,8,2,0.24937499999999999,0.975,R26_N40_C02024,N40_R26_N40_C02024_known_best_neighborhood,"[0,2,4,6,8,10,12,30,32,34,36,38,28,26,24,22,20,18,16,14,9,7,5,3,1,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39]",0-2-4-6-8-10-12-30-32-34-36-38-28-26-24-22-20-18-16-14-9-7-5-3-1-11-13-15-17-19-21-23-25-27-29-31-33-35-37-39,0.1,N40_A02_odd_even_interlaced,0.057692307692307696,S3R24L64_N40_B01_top_region,False,False,0.6765437126159668,0.7793373847495567,0.10279367213358992,0.5295583840779332,20,65,23
40,4cac33c219f15d1c,gnn_policy_known_best_mutation,known_best_neighborhood,swap_mutation,S3R19B28_N40_B04_method_c_inspired,0.48717948717948717,0.07692307692307693,0.1091387245233399,0.9743589743589743,1,3,0.05128205128205128,0.8947368421052632,4,0.5892986246634032,0.44102564102564107,0.5794871794871794,4,6,0.2,0.5,R26_N40_C01736,N40_R26_N40_C01736_known_best_neighborhood,"[19,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,0,1,21,23,25,27,29,31,33,35,37,39,17,15,13,11,9,7,5,3]",19-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-38-0-1-21-23-25-27-29-31-33-35-37-39-17-15-13-11-9-7-5-3,0.05,S3R19B28_N40_B04_method_c_inspired,0.16666666666666666,S3R24L64_N40_B24_exploitation_reference,False,False,0.7521846294403076,0.6901153819661987,0.06206924747410891,0.5272188534870991,21,22,24
