n,strategy_name,handoff_strategy_name,job_name,dataset_source,original_run23_candidate_id,candidate_family,candidate_source,generation_method,selection_bucket,priority_role,order_json,order_compact,order_hash,u2_range,peeq_max,surface_t_proxy,surface_t_proxy_mpa,mises_max,final_step,final_frame_time,extracted_fields,teacher_validation_status,solver_audit_status,completion_status,odb_extraction_status,nonfatal_warning_flag,patched_after_cool_initialInc_failure,pred_reward_ET_F01,pred_reward_Ridge_F03,pred_reward_Ridge_F06,pred_reward_ET_F04,pred_reward_ET_F05,model_prediction_mean,model_prediction_std,pred_uncertainty_ET_F01_std,disagreement_ET_F01_vs_Ridge_F03,disagreement_ET_F01_vs_Ridge_F06,novelty_distance_to_combined108,nearest_existing_teacher_strategy,is_probe60,is_batch20,is_batch28,is_shortlist64_run27,u2_rank_combined172_within_n,target_u2_score_combined172_rank,u2_cost_minmax_combined172_within_n,peeq_rank_combined172_within_n,target_peeq_score_combined172_rank,peeq_cost_minmax_combined172_within_n,surfaceT_rank_combined172_within_n,target_surfaceT_score_combined172_rank,surfaceT_cost_minmax_combined172_within_n,mises_rank_combined172_within_n,target_mises_score_combined172_rank,mises_cost_minmax_combined172_within_n,target_reward_combined172_u2_primary,u2_percentile_combined172_within_n,reward_percentile_combined172_within_n,reward_rank_combined172_within_n,combined172_pareto_flag_u2_peeq,combined172_pareto_flag_u2_peeq_surfaceT_mises,is_new_best_u2_within_n,is_new_best_peeq_within_n,is_new_best_surfaceT_within_n,is_new_best_mises_within_n,is_new_best_combined_reward_within_n,rank_U2_run27_within_n,score_U2_run27_within_n,cost_u2_run27_within_n,rank_PEEQ_run27_within_n,score_PEEQ_run27_within_n,cost_peeq_run27_within_n,rank_SurfaceT_run27_within_n,score_SurfaceT_run27_within_n,cost_surfaceT_run27_within_n,rank_MISES_run27_within_n,score_MISES_run27_within_n,cost_mises_run27_within_n,reward_run27_u2_primary,rank_reward_run27_within_n,metric_semantic_warning,legacy_compatibility_status,peeq_metric_source,mises_metric_source,u2_rank_combined172_plus_N32_within_n,target_u2_score_combined172_plus_N32_rank,u2_cost_minmax_combined172_plus_N32_within_n,peeq_rank_combined172_plus_N32_within_n,target_peeq_score_combined172_plus_N32_rank,peeq_cost_minmax_combined172_plus_N32_within_n,surfaceT_rank_combined172_plus_N32_within_n,target_surfaceT_score_combined172_plus_N32_rank,surfaceT_cost_minmax_combined172_plus_N32_within_n,mises_rank_combined172_plus_N32_within_n,target_mises_score_combined172_plus_N32_rank,mises_cost_minmax_combined172_plus_N32_within_n,target_reward_combined172_plus_N32_mapped_u2_primary,reward_rank_combined172_plus_N32_within_n,legacy_source_category,peeq_metric_semantics,mises_metric_semantics,final_cooling_success,source_file,source_row_index,duplicate_group_id,duplicate_aliases,compatibility_status,mises_source_missing,mises_rank_fill_policy,mises_rank_fill_value,u2_rank_within_n32,target_u2_score_n32_rank,peeq_rank_within_n32,target_peeq_score_n32_rank,surfaceT_rank_within_n32,target_surfaceT_score_n32_rank,mises_rank_within_n32,target_mises_score_n32_rank,target_reward_n32_legacy_mapped_u2_primary,target_reward_n32_strict_u2_surfaceT,reward_n32_legacy_mapped_rank,reward_n32_strict_rank,is_n32_legacy
12,S3R24L64_N12_B05_diversity_coverage,S3R24L64_N12_B05_diversity_coverage,J2D_S3R24L64_N12_B05_diversity_coverage,shortlist64_run27,R23_N12_C00355,combined108_seed_mutation,combined108_known_best_mutation,swap_early_late_blocks_035,diversity_coverage,top_region_local_search,"[8,11,6,9,1,4,7,10,2,5,0,3]",8-11-6-9-1-4-7-10-2-5-0-3,3a2cff7d7a0ab264,3.9774539800419006e-05,0.15218588709831238,583000640.0,583.00064,579939584.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,False,0.3994155350869574,0.26244032096657455,0.24217688469968282,0.1410518469537365,0.14097532675497665,0.2372119828923856,0.09537229929568461,0.12363851477316512,0.13697521412038283,0.15723865038727455,0.48484848484848486,S3B20_N12_B03_method_c_inspired,False,False,False,True,8.0,0.7741935483870968,0.1216374233154511,17.0,0.4838709677419355,0.3389275372930376,25.0,0.22580645161290325,0.4341194502125976,26.5,0.17741935483870963,0.8928571428571429,0.6314516129032258,0.22580645161290322,0.7069327731092436,11.0,False,False,False,False,False,False,False,1.0,1.0,0.0,5.0,0.4285714285714286,0.38159411117071285,7.0,0.1428571428571429,0.9504570832566415,6.5,0.2142857142857143,0.8695652173913043,0.7607142857142857,3.0,False,NATIVE_STAGE3,native_stage3_peeq_max,native_stage3_mises_max,8.0,0.7741935483870968,0.1216374233154511,17.0,0.4838709677419355,0.3389275372930376,25.0,0.22580645161290325,0.4341194502125976,26.5,0.17741935483870963,0.8928571428571429,0.6314516129032258,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
12,S3R24L64_N12_B06_tradeoff_probe,S3R24L64_N12_B06_tradeoff_probe,J2D_S3R24L64_N12_B06_tradeoff_probe,shortlist64_run27,R23_N12_C00047,teacher_best_local_search,combined108_known_best_mutation,biased_random_perturbation_151,tradeoff_probe,model_disagreement,"[10,3,6,7,8,5,0,9,4,11,2,1]",10-3-6-7-8-5-0-9-4-11-2-1,d46806645d6af179,0.00011556239610399643,0.16311047971248627,582663488.0,582.663488,579938304.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,False,0.4010050808693444,0.17058980767315746,0.14921356368795874,0.13129828726380124,0.1385829917493257,0.1981379462487175,0.10229555422965146,0.09410655817452983,0.23041527319618693,0.25179151718138565,0.3181818181818182,N12_A13_graph_pointer_policy_anti_odd_even_novelty,False,False,False,True,29.0,0.09677419354838712,0.6830207671582075,26.0,0.19354838709677424,0.6510205193653054,20.0,0.3870967741935484,0.3690052407791951,7.0,0.8064516129032258,0.17857142857142858,0.18064516129032263,0.9032258064516129,0.11974789915966387,30.0,False,False,False,False,False,False,False,8.0,0.0,1.0,7.0,0.1428571428571429,0.9711984262999632,5.0,0.4285714285714286,0.7888520768145285,1.5,0.9285714285714286,0.0,0.11785714285714288,8.0,False,NATIVE_STAGE3,native_stage3_peeq_max,native_stage3_mises_max,29.0,0.09677419354838712,0.6830207671582075,26.0,0.19354838709677424,0.6510205193653054,20.0,0.3870967741935484,0.3690052407791951,7.0,0.8064516129032258,0.17857142857142858,0.18064516129032263,30.0,,,,,,,,,,,,,,,,,,,,,,,,,
12,S3R24L64_N12_B07_sentinel_control,S3R24L64_N12_B07_sentinel_control,J2D_S3R24L64_N12_B07_sentinel_control,shortlist64_run27,R23_N12_C00720,negative_control_low_adjacent,geometry_first_random_sweep,low_adjacent_seeded,sentinel_control,sentinel,"[7,11,8,6,9,0,2,10,3,1,4,5]",7-11-8-6-9-0-2-10-3-1-4-5,0e14ff64f93518f8,8.973477179097245e-05,0.16364413499832153,582725376.0,582.725376,579938304.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,False,0.31766212013777184,0.23890803326731952,0.21993892551974698,0.13291648491423635,0.13165072398169436,0.20821525756415382,0.07012865257965505,0.11800580387419929,0.07875408687045232,0.09772319461802487,0.4696969696969697,N12_A15_graph_pointer_policy_balanced_dispersion_proxy,False,False,False,True,24.0,0.25806451612903225,0.4917078206317667,28.0,0.12903225806451613,0.6662659454820531,21.0,0.3548387096774194,0.38095767823593396,7.0,0.8064516129032258,0.17857142857142858,0.26935483870967747,0.7419354838709677,0.23529411764705882,25.0,False,True,False,False,False,False,False,7.0,0.1428571428571429,0.6592115732952214,8.0,0.0,1.0,6.0,0.2857142857142857,0.8185164734032763,1.5,0.9285714285714286,0.0,0.16785714285714287,7.0,False,NATIVE_STAGE3,native_stage3_peeq_max,native_stage3_mises_max,24.0,0.25806451612903225,0.4917078206317667,28.0,0.12903225806451613,0.6662659454820531,21.0,0.3548387096774194,0.38095767823593396,7.0,0.8064516129032258,0.17857142857142858,0.26935483870967747,25.0,,,,,,,,,,,,,,,,,,,,,,,,,
12,S3R24L64_N12_B08_exploitation_reference,S3R24L64_N12_B08_exploitation_reference,J2D_S3R24L64_N12_B08_exploitation_reference,shortlist64_run27,R23_N12_C00144,known_best_mutation,combined108_known_best_mutation,parity_preserving_swap_028,exploitation_reference,diversity,"[1,9,11,7,5,3,2,0,4,6,8,10]",1-9-11-7-5-3-2-0-4-6-8-10,aa8720987a6b16ec,4.4157836555314134e-05,0.1451154500246048,581017728.0,581.017728,579939456.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,False,0.7810377734675663,0.26888087694089713,0.2513889230262968,0.2649177720057919,0.2702018500394803,0.36728543909600647,0.20698348582316406,0.03807847443036909,0.5121568965266692,0.5296488504412695,0.015151515151515152,S3R19B28_N12_B01_surrogate_top,False,False,False,True,13.0,0.6129032258064516,0.154105814814235,5.0,0.8709677419354839,0.13693979561516803,4.0,0.9032258064516129,0.05115939879363196,18.0,0.4516129032258065,0.8214285714285714,0.685483870967742,0.3870967741935484,0.7773109243697479,8.0,False,True,False,False,False,False,False,3.0,0.7142857142857143,0.057836399770133384,1.0,1.0,0.0,1.0,1.0,0.0,4.0,0.5714285714285714,0.782608695652174,0.7928571428571429,2.0,False,NATIVE_STAGE3,native_stage3_peeq_max,native_stage3_mises_max,13.0,0.6129032258064516,0.154105814814235,5.0,0.8709677419354839,0.13693979561516803,4.0,0.9032258064516129,0.05115939879363196,18.0,0.4516129032258065,0.8214285714285714,0.685483870967742,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
16,S3R24L64_N16_B01_top_region,S3R24L64_N16_B01_top_region,J2D_S3R24L64_N16_B01_top_region,shortlist64_run27,R23_N16_C00233,known_best_mutation,combined108_known_best_mutation,rotate_sequence_210,top_region_local_search,top_region_local_search,"[0,1,3,5,7,9,11,13,15,2,4,6,8,10,12,14]",0-1-3-5-7-9-11-13-15-2-4-6-8-10-12-14,e58393cf80938931,5.932159001531545e-05,0.15644168853759766,585075776.0,585.075776,579948416.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,False,0.7198210527139253,0.3436677584097678,0.32459193327155444,0.24944260533792836,0.2523899753757244,0.37798266502178,0.17503007569480147,0.09595258392917495,0.37615329430415745,0.3952291194423708,0.15,N16_A03_greedy_maximin_distance,False,False,False,True,13.0,0.6129032258064516,0.07798698126754991,17.0,0.4838709677419355,0.24412903537482336,28.0,0.12903225806451613,0.6015727996017295,31.5,0.016129032258064502,1.0,0.5088709677419356,0.3870967741935484,0.5498007968127491,16.0,False,False,False,False,False,False,False,4.0,0.5714285714285714,0.13958553444231372,5.0,0.4285714285714286,0.33766794426738383,8.0,0.0,1.0,7.5,0.0714285714285714,1.0,0.46071428571428574,5.0,False,NATIVE_STAGE3,native_stage3_peeq_max,native_stage3_mises_max,13.0,0.6129032258064516,0.07798698126754991,17.0,0.4838709677419355,0.24412903537482336,28.0,0.12903225806451613,0.6015727996017295,31.5,0.016129032258064502,1.0,0.5088709677419356,16.0,,,,,,,,,,,,,,,,,,,,,,,,,
16,S3R24L64_N16_B02_top_region,S3R24L64_N16_B02_top_region,J2D_S3R24L64_N16_B02_top_region,shortlist64_run27,R23_N16_C00240,known_best_mutation,combined108_known_best_mutation,reverse_segment_225,top_region_local_search,top_region_local_search,"[8,6,4,2,10,12,14,0,1,3,5,7,9,11,13,15]",8-6-4-2-10-12-14-0-1-3-5-7-9-11-13-15,d8810e347c863a0b,4.0733349123911466e-05,0.1522163301706314,581438784.0,581.438784,579948416.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,False,0.7640632676878973,0.2957550899627862,0.2772326857956703,0.2694865135622116,0.26716742564572876,0.37474099653085885,0.19492001141784307,0.06927579526427896,0.46830817772511113,0.48683058189222705,0.05,S3R19B28_N16_B02_u2_primary_top,False,False,False,True,1.0,1.0,0.0,10.0,0.7096774193548387,0.10714235679174869,7.0,0.8064516129032258,0.07766274235034895,31.5,0.016129032258064502,1.0,0.8733870967741937,0.0,1.0,1.0,True,True,True,False,False,False,True,1.0,1.0,0.0,3.0,0.7142857142857143,0.1276939208321979,2.0,0.8571428571428572,0.032895968414424534,7.5,0.0714285714285714,1.0,0.8821428571428572,1.0,False,NATIVE_STAGE3,native_stage3_peeq_max,native_stage3_mises_max,1.0,1.0,0.0,10.0,0.7096774193548387,0.10714235679174869,7.0,0.8064516129032258,0.07766274235034895,31.5,0.016129032258064502,1.0,0.8733870967741937,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
16,S3R24L64_N16_B03_model_disagreement,S3R24L64_N16_B03_model_disagreement,J2D_S3R24L64_N16_B03_model_disagreement,shortlist64_run27,R23_N16_C00314,teacher_best_local_search,combined108_known_best_mutation,swap_two_positions_088,model_disagreement,diversity,"[0,2,4,6,8,14,12,10,9,5,3,1,7,11,13,15]",0-2-4-6-8-14-12-10-9-5-3-1-7-11-13-15,7b1f9abab4fd9007,7.121505268514738e-05,0.14964671432971954,581315072.0,581.315072,579948224.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,False,0.7714557205189702,0.22503808410532927,0.20699001493573632,0.2671656924022786,0.2672484390010545,0.34757959019267376,0.21324742064329458,0.037428265083309716,0.5464176364136408,0.5644657055832338,0.025,S3R19B28_N16_B04_method_c_inspired,False,False,False,True,15.0,0.5483870967741935,0.12788601452504444,3.0,0.935483870967742,0.023835070471865602,3.0,0.935483870967742,0.05984198250191299,18.0,0.4516129032258065,0.8846153846153846,0.6596774193548388,0.45161290322580644,0.7360557768924303,12.0,False,True,False,False,False,False,False,5.0,0.4285714285714286,0.22889766208457632,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.7142857142857143,0.85,0.6142857142857143,4.0,False,NATIVE_STAGE3,native_stage3_peeq_max,native_stage3_mises_max,15.0,0.5483870967741935,0.12788601452504444,3.0,0.935483870967742,0.023835070471865602,3.0,0.935483870967742,0.05984198250191299,18.0,0.4516129032258065,0.8846153846153846,0.6596774193548388,12.0,,,,,,,,,,,,,,,,,,,,,,,,,
16,S3R24L64_N16_B04_uncertainty_calibration,S3R24L64_N16_B04_uncertainty_calibration,J2D_S3R24L64_N16_B04_uncertainty_calibration,shortlist64_run27,R23_N16_C00645,known_best_mutation,combined108_known_best_mutation,swap_early_late_blocks_059,uncertainty_calibration,tradeoff,"[0,2,3,5,8,14,12,10,7,1,4,6,9,11,13,15]",0-2-3-5-8-14-12-10-7-1-4-6-9-11-13-15,6f7864c0c7e0a04d,4.950354787069955e-05,0.15129896998405457,584900928.0,584.900928,579948288.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,False,0.46498090949423027,0.2699949765839535,0.25072221873048384,0.15921739350523836,0.15577465691228073,0.26013803104523736,0.11244830873789441,0.23758383088991486,0.19498593291027677,0.21425869076374643,0.225,S3B20_N16_B04_surrogate_top,False,False,False,True,7.0,0.8064516129032258,0.03679537667788379,7.0,0.8064516129032258,0.07740141789152043,27.0,0.16129032258064513,0.5763858798366354,22.5,0.30645161290322576,0.9230769230769231,0.7169354838709676,0.1935483870967742,0.8067729083665336,8.0,False,False,False,False,False,False,False,3.0,0.7142857142857143,0.06585845784911497,2.0,0.8571428571428572,0.08210682677156025,7.0,0.1428571428571429,0.9535065774918738,4.5,0.5,0.9,0.6750000000000002,3.0,False,NATIVE_STAGE3,native_stage3_peeq_max,native_stage3_mises_max,7.0,0.8064516129032258,0.03679537667788379,7.0,0.8064516129032258,0.07740141789152043,27.0,0.16129032258064513,0.5763858798366354,22.5,0.30645161290322576,0.9230769230769231,0.7169354838709676,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
16,S3R24L64_N16_B05_diversity_coverage,S3R24L64_N16_B05_diversity_coverage,J2D_S3R24L64_N16_B05_diversity_coverage,shortlist64_run27,R23_N16_C00607,known_best_mutation,combined108_known_best_mutation,swap_early_late_blocks_203,diversity_coverage,diversity,"[13,15,4,6,10,12,14,8,7,5,3,1,9,11,0,2]",13-15-4-6-10-12-14-8-7-5-3-1-9-11-0-2,fdcb8720ecd084d8,8.254494787252042e-05,0.15683269500732422,583419776.0,583.419776,579948288.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,False,0.5537552301757586,0.24779408683546011,0.2314690553439548,0.21850189929443004,0.20992701213407816,0.29228945675673634,0.1313556133269714,0.19172015150442787,0.30596114334029845,0.3222861748318038,0.43333333333333335,S3R19B28_N16_B01_surrogate_top,False,False,False,True,17.0,0.4838709677419355,0.1754205999063633,18.0,0.4516129032258065,0.2568055169748427,25.0,0.22580645161290325,0.36302538052346756,22.5,0.30645161290322576,0.9230769230769231,0.442741935483871,0.5161290322580645,0.46812749003984055,18.0,False,False,False,False,False,False,False,6.0,0.2857142857142857,0.3139777664443285,6.0,0.2857142857142857,0.3570985332274919,6.0,0.2857142857142857,0.559656915300965,4.5,0.5,0.9,0.29642857142857143,6.0,False,NATIVE_STAGE3,native_stage3_peeq_max,native_stage3_mises_max,17.0,0.4838709677419355,0.1754205999063633,18.0,0.4516129032258065,0.2568055169748427,25.0,0.22580645161290325,0.36302538052346756,22.5,0.30645161290322576,0.9230769230769231,0.442741935483871,18.0,,,,,,,,,,,,,,,,,,,,,,,,,
16,S3R24L64_N16_B06_tradeoff_probe,S3R24L64_N16_B06_tradeoff_probe,J2D_S3R24L64_N16_B06_tradeoff_probe,shortlist64_run27,R23_N16_C00612,known_best_mutation,combined108_known_best_mutation,biased_random_perturbation_223,tradeoff_probe,diversity,"[12,13,4,11,2,9,14,5,10,1,8,7,6,15,0,3]",12-13-4-11-2-9-14-5-10-1-8-7-6-15-0-3,f57a092a90bfb679,0.00017390073617207236,0.16976995766162872,582733120.0,582.73312,579947136.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,False,0.41756196633561865,0.215825572635824,0.1961944132930682,0.13020101355633262,0.1365798193076514,0.21927255702569898,0.10453229260982072,0.09038118609703315,0.20173639369979465,0.22136755304255046,0.3416666666666667,N16_A12_graph_pointer_policy_diverse_02,False,False,False,True,25.0,0.22580645161290325,0.5587038913389658,27.0,0.16129032258064513,0.6762332878416406,21.0,0.3548387096774194,0.2641123270243111,6.0,0.8387096774193549,0.23076923076923078,0.2564516129032258,0.7741935483870968,0.23804780876494017,25.0,False,True,False,False,False,False,False,8.0,0.0,1.0,8.0,0.0,1.0,5.0,0.4285714285714286,0.37706982522421334,1.0,1.0,0.0,0.09285714285714286,8.0,False,NATIVE_STAGE3,native_stage3_peeq_max,native_stage3_mises_max,25.0,0.22580645161290325,0.5587038913389658,27.0,0.16129032258064513,0.6762332878416406,21.0,0.3548387096774194,0.2641123270243111,6.0,0.8387096774193549,0.23076923076923078,0.2564516129032258,25.0,,,,,,,,,,,,,,,,,,,,,,,,,
16,S3R24L64_N16_B07_sentinel_control,S3R24L64_N16_B07_sentinel_control,J2D_S3R24L64_N16_B07_sentinel_control,shortlist64_run27,R23_N16_C00467,combined108_seed_mutation,combined108_known_best_mutation,biased_random_perturbation_167,sentinel_control,uncertainty,"[6,13,3,14,5,2,7,11,10,0,9,15,4,1,8,12]",6-13-3-14-5-2-7-11-10-0-9-15-4-1-8-12,8dc607f674b89d63,0.00016095799151116807,0.157854363322258,581490432.0,581.490432,579947904.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,False,0.27372270012636585,0.1796184328838736,0.15780202317180186,0.1143103963649282,0.11843639794249947,0.1687779900978938,0.05788328580949478,0.08263592395806339,0.09410426724249224,0.11592067695456398,0.4666666666666667,N16_A03_greedy_maximin_distance,False,False,False,True,23.0,0.29032258064516125,0.5044025945504461,19.0,0.4193548387096774,0.28992813922873467,9.0,0.7419354838709677,0.08510265605841301,11.5,0.6612903225806452,0.6923076923076923,0.3798387096774194,0.7096774193548387,0.3904382470119522,22.0,False,True,False,False,False,False,False,7.0,0.1428571428571429,0.9028084507190679,7.0,0.1428571428571429,0.40786909233084134,3.0,0.7142857142857143,0.04662956722996545,2.0,0.8571428571428572,0.6,0.23571428571428577,7.0,False,NATIVE_STAGE3,native_stage3_peeq_max,native_stage3_mises_max,23.0,0.29032258064516125,0.5044025945504461,19.0,0.4193548387096774,0.28992813922873467,9.0,0.7419354838709677,0.08510265605841301,11.5,0.6612903225806452,0.6923076923076923,0.3798387096774194,22.0,,,,,,,,,,,,,,,,,,,,,,,,,
16,S3R24L64_N16_B08_exploitation_reference,S3R24L64_N16_B08_exploitation_reference,J2D_S3R24L64_N16_B08_exploitation_reference,shortlist64_run27,R23_N16_C00213,known_best_mutation,combined108_known_best_mutation,swap_two_positions_168,exploitation_reference,diversity,"[2,4,6,8,10,14,12,0,1,3,5,7,9,11,13,15]",2-4-6-8-10-14-12-0-1-3-5-7-9-11-13-15,24ca4a939f4b0812,4.2947722249664366e-05,0.15227410197257996,581874176.0,581.874176,579948352.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,False,0.7736652773863834,0.2615275682314796,0.24415118496418226,0.26731394760160204,0.26661529305817644,0.36265465424836474,0.20567591075898,0.037634376393862516,0.5121377091549038,0.529514092422201,0.008333333333333333,S3R19B28_N16_B02_u2_primary_top,False,False,False,True,3.0,0.935483870967742,0.00929040442752804,11.0,0.6774193548387097,0.10901532627205643,15.0,0.5483870967741935,0.14038112271708966,28.5,0.11290322580645162,0.9615384615384616,0.8040322580645162,0.06451612903225806,0.9143426294820716,3.0,False,True,False,False,False,False,False,2.0,0.8571428571428572,0.016628494219474748,4.0,0.5714285714285714,0.13056481997085412,4.0,0.5714285714285714,0.1486700362485322,6.0,0.2857142857142857,0.95,0.7428571428571429,2.0,False,NATIVE_STAGE3,native_stage3_peeq_max,native_stage3_mises_max,3.0,0.935483870967742,0.00929040442752804,11.0,0.6774193548387097,0.10901532627205643,15.0,0.5483870967741935,0.14038112271708966,28.5,0.11290322580645162,0.9615384615384616,0.8040322580645162,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
24,S3R24L64_N24_B01_top_region,S3R24L64_N24_B01_top_region,J2D_S3R24L64_N24_B01_top_region,shortlist64_run27,R23_N24_C00969,known_best_mutation,combined108_known_best_mutation,reverse_segment_305,top_region_local_search,top_region_local_search,"[0,2,4,6,8,22,20,18,16,14,12,10,11,9,7,5,3,1,13,15,17,23,21,19]",0-2-4-6-8-22-20-18-16-14-12-10-11-9-7-5-3-1-13-15-17-23-21-19,d5d7a577aae2fbbb,7.369223112618783e-05,0.15675918757915497,581899200.0,581.8992,579943680.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,False,0.7375660211890794,0.3533754026536001,0.3345983279249893,0.266524768644835,0.26836282725810934,0.3920854695341226,0.17620035988593433,0.0789369018801653,0.3841906185354793,0.40296769326409015,0.07608695652173914,S3B20_N24_B04_surrogate_top,False,False,False,True,15.0,0.7358490566037736,0.05742053010160148,21.0,0.6226415094339622,0.18694505307652953,18.0,0.679245283018868,0.1053227931488801,9.5,0.839622641509434,0.42424242424242425,0.7127358490566038,0.2641509433962264,0.8413173652694611,10.0,False,True,False,False,False,False,False,8.0,0.6956521739130435,0.057542915226362415,11.0,0.5652173913043479,0.1736237387711292,10.0,0.6086956521739131,0.1573637535802518,5.5,0.8043478260869565,0.3076923076923077,0.666304347826087,8.0,False,NATIVE_STAGE3,native_stage3_peeq_max,native_stage3_mises_max,15.0,0.7358490566037736,0.05742053010160148,21.0,0.6226415094339622,0.18694505307652953,18.0,0.679245283018868,0.1053227931488801,9.5,0.839622641509434,0.42424242424242425,0.7127358490566038,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
24,S3R24L64_N24_B02_top_region,S3R24L64_N24_B02_top_region,J2D_S3R24L64_N24_B02_top_region,shortlist64_run27,R23_N24_C01780,known_best_mutation,combined108_known_best_mutation,reverse_segment_225,top_region_local_search,top_region_local_search,"[0,2,4,6,8,10,12,22,20,18,16,14,1,3,5,7,23,21,19,17,15,13,11,9]",0-2-4-6-8-10-12-22-20-18-16-14-1-3-5-7-23-21-19-17-15-13-11-9,dfa42d2d41100d6a,8.462275673082331e-05,0.16258181631565094,586835584.0,586.835584,579944448.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,False,0.7460399149446479,0.31571044998836134,0.2972845007589176,0.27315632225905345,0.27049632686502606,0.3805375029632013,0.18350226197198266,0.0449351385942846,0.4303294649562866,0.44875541418573034,0.10144927536231885,S3B20_N24_B01_surrogate_top,False,False,False,True,28.0,0.49056603773584906,0.07605457019618558,35.0,0.3584905660377359,0.33265008270601554,49.0,0.09433962264150941,0.6134321475625824,29.0,0.4716981132075472,0.7878787878787878,0.4235849056603774,0.5094339622641509,0.47425149700598807,35.0,False,False,False,False,False,False,False,15.0,0.3913043478260869,0.0886459347075863,17.0,0.30434782608695654,0.4152195136428191,23.0,0.04347826086956519,0.9165346115611374,13.5,0.4565217391304348,0.7692307692307693,0.342391304347826,20.0,False,NATIVE_STAGE3,native_stage3_peeq_max,native_stage3_mises_max,28.0,0.49056603773584906,0.07605457019618558,35.0,0.3584905660377359,0.33265008270601554,49.0,0.09433962264150941,0.6134321475625824,29.0,0.4716981132075472,0.7878787878787878,0.4235849056603774,35.0,,,,,,,,,,,,,,,,,,,,,,,,,
