n,strategy_name,dataset_source,legacy_source_category,order_json,order_hash,u2_range,peeq_guard,peeq_max_mapped_from_peeq_guard,surface_t_proxy,surface_t_proxy_source,mises_P95_top_band,mises_max_mapped_from_mises_P95_top_band,mises_source_missing,mises_rank_fill_policy,mises_rank_fill_value,teacher_validation_status,final_cooling_success,extraction_provenance,source_file,source_row_index,duplicate_group_id,duplicate_aliases,duplicate_removed_for_training,representative_selection_reason,metric_semantic_warning,compatibility_notes
32,RLS_A02_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,0,24,4,6,10,12,14,16,18,22,26,2,8,28,30,20]",12aae4c7d36a8475,0.00020806359,0.1427622082829475,0.1427622082829475,0.0061856716284972,surface_tensile_primary,,1.9335673619335674,True,conservative_worst_observed_plus_epsilon_for_rank_reward_compatibility_only,1.9335673619335674,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,99,,RLS_A02_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | mises_P95_top_band missing in preview; conservative worst-observed proxy fill used for rank/reward compatibility only | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLS_A03_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[0,2,4,6,8,10,16,18,20,22,24,26,28,30,14,12,3,7,5,9,1,11,17,19,21,23,25,27,31,29,15,13]",b920d17d6fc55bec,0.00016275814,0.1451293483376503,0.1451293483376503,0.0041639221780338,surface_tensile_primary,,1.9335673619335674,True,conservative_worst_observed_plus_epsilon_for_rank_reward_compatibility_only,1.9335673619335674,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,100,,RLS_A03_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | mises_P95_top_band missing in preview; conservative worst-observed proxy fill used for rank/reward compatibility only | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLS_A04_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[0,2,4,6,8,18,16,10,20,22,24,26,28,30,14,12,9,7,5,3,1,11,17,19,21,23,29,25,27,31,15,13]",7bcdc29a387e4650,0.00019760156,0.1431314518302679,0.1431314518302679,0.0019298196401841,surface_tensile_primary,,1.9335673619335674,True,conservative_worst_observed_plus_epsilon_for_rank_reward_compatibility_only,1.9335673619335674,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,101,,RLS_A04_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | mises_P95_top_band missing in preview; conservative worst-observed proxy fill used for rank/reward compatibility only | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLS_A05_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[0,2,4,6,8,16,18,20,22,24,26,28,30,14,12,10,7,5,3,1,17,19,21,23,15,29,31,27,25,13,11,9]",8b8aadd4a744f424,0.00017532233,0.1449282352626323,0.1449282352626323,0.0027841314437836,surface_tensile_primary,,1.9335673619335674,True,conservative_worst_observed_plus_epsilon_for_rank_reward_compatibility_only,1.9335673619335674,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,102,,RLS_A05_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | mises_P95_top_band missing in preview; conservative worst-observed proxy fill used for rank/reward compatibility only | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLS_A06_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[0,2,4,6,8,10,16,18,12,14,30,28,26,24,22,20,9,7,5,3,1,11,17,19,21,23,25,27,31,29,15,13]",a40dfc2e23456932,0.0001551179,0.1457486383616924,0.1457486383616924,0.0041158539024338,surface_tensile_primary,,1.9335673619335674,True,conservative_worst_observed_plus_epsilon_for_rank_reward_compatibility_only,1.9335673619335674,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,103,,RLS_A06_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | mises_P95_top_band missing in preview; conservative worst-observed proxy fill used for rank/reward compatibility only | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLS_A07_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,4,24,0,6,10,12,14,22,18,16,8,2,26,28,30,20]",0118b172fd599b24,0.00024710683,0.142223002910614,0.142223002910614,0.0066467100851785,surface_tensile_primary,,1.9335673619335674,True,conservative_worst_observed_plus_epsilon_for_rank_reward_compatibility_only,1.9335673619335674,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,104,,RLS_A07_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | mises_P95_top_band missing in preview; conservative worst-observed proxy fill used for rank/reward compatibility only | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLS_A08_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[1,3,5,7,9,11,13,15,19,17,21,23,25,27,29,31,28,4,6,2,8,10,12,14,16,18,20,22,24,26,0,30]",375411ab7024a909,9.0153415e-05,0.1457490326464176,0.1457490326464176,0.0077873447382108,surface_tensile_primary,,1.9335673619335674,True,conservative_worst_observed_plus_epsilon_for_rank_reward_compatibility_only,1.9335673619335674,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,105,,RLS_A08_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | mises_P95_top_band missing in preview; conservative worst-observed proxy fill used for rank/reward compatibility only | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLS_A09_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[1,3,5,7,9,11,13,15,17,21,19,23,25,27,29,31,0,24,4,6,8,10,12,14,16,18,20,22,2,26,28,30]",5a4185e90b45d24b,5.883643e-05,0.1447752064466476,0.1447752064466476,0.0043792587631771,surface_tensile_primary,,1.9335673619335674,True,conservative_worst_observed_plus_epsilon_for_rank_reward_compatibility_only,1.9335673619335674,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,106,,RLS_A09_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | mises_P95_top_band missing in preview; conservative worst-observed proxy fill used for rank/reward compatibility only | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLS_A10_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[1,3,5,7,9,11,13,15,17,19,21,23,27,29,31,25,28,2,4,6,8,14,10,16,18,22,24,26,0,30,12,20]",bd5c7f2f2c690391,0.00022676573,0.1439244318008423,0.1439244318008423,0.0082576784416379,surface_tensile_primary,,1.9335673619335674,True,conservative_worst_observed_plus_epsilon_for_rank_reward_compatibility_only,1.9335673619335674,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,107,,RLS_A10_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | mises_P95_top_band missing in preview; conservative worst-observed proxy fill used for rank/reward compatibility only | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLS_A11_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[1,3,5,7,9,11,13,15,17,19,21,23,29,25,31,27,26,8,0,6,4,10,14,16,20,18,12,22,24,28,2,30]",40cdb8cf37c7cffa,0.00021849926,0.1425092224776745,0.1425092224776745,0.007208409390953,surface_tensile_primary,,1.9335673619335674,True,conservative_worst_observed_plus_epsilon_for_rank_reward_compatibility_only,1.9335673619335674,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,108,,RLS_A11_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | mises_P95_top_band missing in preview; conservative worst-observed proxy fill used for rank/reward compatibility only | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLS_A12_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[1,3,5,7,9,11,13,15,17,19,21,23,25,31,29,27,28,4,12,10,8,2,6,14,16,18,20,22,24,26,0,30]",d4824fca00b8bd7b,0.000117906166,0.1460958389937878,0.1460958389937878,0.0052132443303024,surface_tensile_primary,,1.9335673619335674,True,conservative_worst_observed_plus_epsilon_for_rank_reward_compatibility_only,1.9335673619335674,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,109,,RLS_A12_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | mises_P95_top_band missing in preview; conservative worst-observed proxy fill used for rank/reward compatibility only | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLS_A13_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,28,2,4,6,8,10,12,18,16,14,20,22,24,26,0,30]",81b4fd18301e0b5c,5.990034e-05,0.1457977781444788,0.1457977781444788,0.0081562037162863,surface_tensile_primary,,1.9335673619335674,True,conservative_worst_observed_plus_epsilon_for_rank_reward_compatibility_only,1.9335673619335674,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,110,,RLS_A13_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | mises_P95_top_band missing in preview; conservative worst-observed proxy fill used for rank/reward compatibility only | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLS_A14_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[1,3,5,7,9,11,13,15,17,19,21,23,29,27,25,31,0,24,4,6,8,10,12,14,16,18,20,22,2,26,28,30]",c01c5a04a0820ab0,5.850877e-05,0.1457552488148212,0.1457552488148212,0.0043946006688479,surface_tensile_primary,,1.9335673619335674,True,conservative_worst_observed_plus_epsilon_for_rank_reward_compatibility_only,1.9335673619335674,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,111,,RLS_A14_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | mises_P95_top_band missing in preview; conservative worst-observed proxy fill used for rank/reward compatibility only | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLS_A15_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[0,2,4,6,8,18,16,10,20,22,24,26,28,30,14,12,9,7,5,3,1,17,19,21,23,25,27,29,31,15,13,11]",ad5a540712132ca9,0.00012950775,0.1443453050404787,0.1443453050404787,0.0025503316198306,surface_tensile_primary,,1.9335673619335674,True,conservative_worst_observed_plus_epsilon_for_rank_reward_compatibility_only,1.9335673619335674,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,112,,RLS_A15_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | mises_P95_top_band missing in preview; conservative worst-observed proxy fill used for rank/reward compatibility only | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLS_A16_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[1,3,5,7,9,11,13,15,17,19,21,23,27,29,31,25,28,2,4,6,8,10,14,16,18,22,24,26,12,30,0,20]",71039e1b39f39205,0.00014286548,0.1436203718185424,0.1436203718185424,0.0079326386607109,surface_tensile_primary,,1.9335673619335674,True,conservative_worst_observed_plus_epsilon_for_rank_reward_compatibility_only,1.9335673619335674,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,113,,RLS_A16_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | mises_P95_top_band missing in preview; conservative worst-observed proxy fill used for rank/reward compatibility only | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLS_A17_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,28,4,6,0,8,10,12,14,16,18,20,22,24,26,2,30]",97ea731b5c99af5d,0.00011156347,0.1461125077307224,0.1461125077307224,0.0077783229010215,surface_tensile_primary,,1.9335673619335674,True,conservative_worst_observed_plus_epsilon_for_rank_reward_compatibility_only,1.9335673619335674,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,114,,RLS_A17_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | mises_P95_top_band missing in preview; conservative worst-observed proxy fill used for rank/reward compatibility only | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLS_A18_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[0,2,4,6,8,11,16,18,20,22,24,26,28,30,14,12,9,7,5,3,1,10,17,19,21,23,25,27,29,31,15,13]",b27f25135b02ff79,0.00015989004,0.1438854636996984,0.1438854636996984,0.0022366202577338,surface_tensile_primary,,1.9335673619335674,True,conservative_worst_observed_plus_epsilon_for_rank_reward_compatibility_only,1.9335673619335674,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,115,,RLS_A18_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | mises_P95_top_band missing in preview; conservative worst-observed proxy fill used for rank/reward compatibility only | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLS_A19_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[0,2,4,6,8,10,16,18,20,22,24,26,28,30,14,12,9,23,21,19,17,1,3,5,7,25,27,31,29,15,13,11]",4ee41d5ec1dc313a,0.00018367238,0.1429765915870667,0.1429765915870667,0.0040330024776656,surface_tensile_primary,,1.9335673619335674,True,conservative_worst_observed_plus_epsilon_for_rank_reward_compatibility_only,1.9335673619335674,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,116,,RLS_A19_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | mises_P95_top_band missing in preview; conservative worst-observed proxy fill used for rank/reward compatibility only | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLS_A20_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[15,18,21,24,26,28,30,23,19,4,2,14,12,10,8,6,0,5,9,16,20,22,25,27,29,31,17,13,11,7,3,1]",880e3d14dc1c410a,0.0004523149,0.1405118896067142,0.1405118896067142,0.0043610068361112,surface_tensile_primary,,1.9335673619335674,True,conservative_worst_observed_plus_epsilon_for_rank_reward_compatibility_only,1.9335673619335674,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,117,,RLS_A20_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | mises_P95_top_band missing in preview; conservative worst-observed proxy fill used for rank/reward compatibility only | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLS_A21_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[1,3,5,7,9,11,13,15,31,29,27,25,23,21,19,17,4,0,24,6,10,12,14,16,18,22,8,2,26,28,30,20]",70a7cea435adadf0,0.00018249797,0.1475396301597357,0.1475396301597357,0.0065560615015858,surface_tensile_primary,,1.9335673619335674,True,conservative_worst_observed_plus_epsilon_for_rank_reward_compatibility_only,1.9335673619335674,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,118,,RLS_A21_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | mises_P95_top_band missing in preview; conservative worst-observed proxy fill used for rank/reward compatibility only | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLS_A22_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,30,2,12,10,8,6,4,14,16,18,20,22,24,26,28,0]",6e925eb175dc926a,0.00010094131,0.1459802730381488,0.1459802730381488,0.0078020518733944,surface_tensile_primary,,1.9335673619335674,True,conservative_worst_observed_plus_epsilon_for_rank_reward_compatibility_only,1.9335673619335674,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,119,,RLS_A22_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | mises_P95_top_band missing in preview; conservative worst-observed proxy fill used for rank/reward compatibility only | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLS_A23_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,30,14,6,4,8,10,12,2,16,18,20,22,24,26,28,0]",2cf42a1422e6fc7f,0.00011717366,0.1460323629528284,0.1460323629528284,0.0070454490168229,surface_tensile_primary,,1.9335673619335674,True,conservative_worst_observed_plus_epsilon_for_rank_reward_compatibility_only,1.9335673619335674,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,120,,RLS_A23_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | mises_P95_top_band missing in preview; conservative worst-observed proxy fill used for rank/reward compatibility only | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
32,RLS_A24_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[15,17,19,13,11,21,23,25,27,29,31,9,7,5,3,1,12,16,18,28,26,24,22,8,10,20,14,30,6,4,0,2]",d9f74fc817bf8564,0.0002485176,0.1432056517899036,0.1432056517899036,0.0032172231011562,surface_tensile_primary,,1.9335673619335674,True,conservative_worst_observed_plus_epsilon_for_rank_reward_compatibility_only,1.9335673619335674,LEGACY_TEACHER_LABEL_COMPATIBLE,True,canonical full-field Stage 2 source; see source_file and audit report,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,121,,RLS_A24_V01,False,unique_order_hash,True,"peeq_max mapped from Stage 2 peeq_guard diagnostic; verify threshold semantics before final merge; surface_t_proxy mapped from full-field surface_tensile_primary; mises_max mapped from mises_P95_top_band, not literal global max | mises_P95_top_band missing in preview; conservative worst-observed proxy fill used for rank/reward compatibility only | PEEQ uses Stage 2 peeq_guard proxy; Mises uses Stage 2 mises_P95_top_band proxy, not literal native Stage 3 peeq_max/global mises_max."
